File,Sent_ID,Sentence,Length,Word Order,Category,dependency length 
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,577,क्योंकि 8 बजे हमें जो है गाड़ी जो है उपलब्ध होगी ।,12,SOV,Transitive,3.7
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,605,तुम्हें प्रॉब्लम नहीं होगी फिर ।,6,SOV,Transitive,1.75
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,606,तुम्हें कोई भी प्रॉब्लम होती है कुछ भी होता है तुम मेरा घर पे फ़ोन करो ।,17,SOV,Transitive,2.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,611,और मैं तुम को 1 नम्बर दे देता हूँ ।,10,S-IO-O-V,Ditransitive,2.625
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,628,तो तुम मेरा नम्बर बस रखो [incomprehensible] ।,8,SOV,Transitive,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,650,तो फिर ऐसा है अगर कोई प्रॉब्लम हो कुछ हो तो तुम इस को कॉल करना हैं ।,18,SOV,Transitive,3.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,697,तो मतलब हर जगह आप को जो है बड़े बड़े लोग मिल जाएँगे ।,14,SOV,Transitive,4.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,719,तुम्हें तो बराबर की [incomprehensible] मिलेगा ।,7,SOV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,722,मैं ज़्यादा मतलब परहेज़गार हो गया हूँ लगता है जब से मतलब यहाँ आया हूँ ।,16,SOV,Transitive,2.357142857142857
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,732,मतलब अब मेरा ज़हन बहुत [incomprhensible] की तरफ़ चला जा रहा है ।,13,OSV,Transitive,2.909090909090909
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,742,इरशाद ये लो शाहिद तुम से कुछ बात करेगा ।,10,SOV,Transitive,2.625
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,765,तुम तो ऐसी मज़ाक कर देते हो यार कभी कभी ।,11,SOV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,781,लेकिन ये हैं कि अगर मैं ले के आऊँगा तो बस तुम को फिर इस को लगाना पड़ेगा वहाँ पर ।,21,SOV,Transitive,4.052631578947368
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,806,हाँ गेम भी तुम डाल सकते हो ।,8,OSV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,815,अबे यार तू 1 कोई गेम डाल दे उस में ।,11,SOV,Transitive,2.5555555555555554
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,844,ले तू फ़राह से बात कर [incomprehensible] ।,8,SOV,Transitive,3.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,875,तो तुम क्या पहन के झाड़ू देते हो ।,9,SOV,Transitive,2.5714285714285716
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,896,अब तो खैर रेंटल वाले जो है ठीक सफ़ाई कर देते हैं ।,13,SOV,Transitive,3.1818181818181817
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,910,वो शैम्पू तो मैं नहीं जानती ।,7,OSV,Transitive,1.8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,931,यूज़ूअली लड़के कहाँ इतना सोचते हैं ।,7,SOV,Transitive,2.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,975,जो शख़्स मेरे बारे में इतना सोचे ।,8,SOV,Transitive,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,976,हाँ वो तो देखो [anonymized] को तो हम जड़ से जानते हैं फ़राह ।,15,OSV,Transitive,3.1538461538461537
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,992,फ़राह आज भी मुझे वो दिन याद आ जाता है ।,11,SOV,Transitive,2.7777777777777777
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,1009,हाँ मैं वो ही सोच रहा था ।,8,SOV,Transitive,2.1666666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,1011,ऐंड 20 इयर्स में तुम क्या अपने बच्चों को सेटल कर पाओगे ।,13,SOV,Transitive,3.4545454545454546
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,1013,नहीं वही तो मैं सोच रहा हूँ ।,8,OSV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,1025,घर वाले भी वो ही करते हैं ।,8,SOV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,1037,अज़गर मियाँ ने तो दूसरी तरफ़ दूसरी चीज़ें देखी ना यार ।,12,SOV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,1040,मतलब अभी मैं ने जो है फ़ोन किया था अपनी फ़ुफ़ी के यहाँ तो उस ने फ़ोन उठाया ।,19,SOV,Transitive,3.176470588235294
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,1054,मतलब उस ने पता नहीं फ़ोन जो है कहाँ फेंक दिया वेक दिया ।,14,SOV,Transitive,2.75
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,1067,अब मैं वो ही सोचता हूँ ।,7,SOV,Transitive,2.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,1074,अभी वो कुछ पता नहीं क्या कर रही है ।,10,SOV,Transitive,2.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,1075,वो कुछ इस तरह का काम कर रही है ।,10,SOV,Transitive,2.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,1095,उस ने जो है डिप्लोमा किया था यहीं पर ।,10,SOV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,27,उन को काम करवाने के लिए डेटा चाहिए ।,9,SOV,Transitive,2.4285714285714284
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,57,और फ़िर उस सिस्टम ने तेरे को कॉल किया ।,10,SOV,Transitive,3.375
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,59,और फ़िर हम दोनों को जो है इकट्ठा वो कनेक्ट कर दिया ।,13,OSV,Transitive,3.6363636363636362
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,70,उस के बाद उस ने मुझे अपना नंबर प्रेस करने को बोला और तुम्हारा नंबर प्रेस करने को बोला ।,20,S-IO-O-V,Ditransitive,3.111111111111111
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,82,और बाद में जो है ये सब ले के वो क्या करते हैं कि ट्रान्सक्राइबर्ज़ को हायर करते हैं ।,20,SOV,Transitive,3.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,85,तो वो लोग हमारी पूरी कन्वर्सेशन सुन के उस को ट्रान्सक्राइब करेंगे ।,13,SOV,Transitive,3.272727272727273
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,87,उस पे लिखेंगे हम ने 1 1 वर्ड क्या कहा ।,11,SOV,Transitive,2.5555555555555554
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,91,तो अगर वो टेस्ट डेटा है तो वो हमारी ये कन्वर्सेशन अपने स्पीच सिस्टम के थ्रू रन करेंगे ।,19,SOV,Transitive,3.8823529411764706
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,94,और देखेंगे सिस्टम ने क्या कहा ।,7,SOV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,95,और फ़िर देखेंगे कि भई ट्रान्सक्राइबर ने क्या कहा कि इन्होंने एक्चुअली क्या बोला था ।,16,SOV,Transitive,2.7857142857142856
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,140,कि उस से मैं ने बात किया ना ।,9,OSV,Transitive,2.5714285714285716
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,147,तो खैर यार अच्छी बात है कि पूरी दुनिया को मेरी क्या कहते हैं मैरिटल सिचुएशन का पता चल रहा है ।,22,SOV,Transitive,3.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,155,तो फ़िर उस ने मुझे बोला कि तुम अपना फ़ोटोग्रैफ़ मेरी मम्मी को भेज दो ।,16,S-O-IO-V,Ditransitive,3.2142857142857144
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,169,मैं ने अपना 1 फ़ोटो उस के मदर को भेज दिया था ।,13,S-O-IO-V,Ditransitive,2.4545454545454546
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,194,तो उस की मदर बोली कि क्या है पागल लड़की क्या बोल रही है ।,15,SOV,Transitive,1.8461538461538463
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,221,उस ने यार फ़ोन भी नहीं किया ।,8,SOV,Transitive,2.6666666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,230,मैं उन की फ़ोटोग्रैफ़ वापस भेज दूँगा ।,8,SOV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,234,और मैं उन को वापस भेजूँगा तो शायद उन को भी शराफ़त इतनी होगी कि मेरी भी वापस भेज देंगे ।,21,SOV,Transitive,3.3157894736842106
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,260,बस अभी इस वीकेंड में मेरे को कुछ काम करना पड़ गया ।,13,SOV,Transitive,3.1818181818181817
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,266,इनफ़ैक्ट मैं ने अपने कार में अपना सामान भी डाल लिया था फ़्राइडे को ।,15,SOV,Transitive,2.769230769230769
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,299,बात तो उस से हुई 3 4 बार ।,9,SOV,Transitive,1.8571428571428572
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,348,मैं इतना ध्यान नहीं रखता हूँ ।,7,SOV,Transitive,1.8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,381,ये बताओ तुम्हारा कम्प्यूटर झमेला को कैसे इंटरप्रेट करेगा ।,10,SOV,Transitive,2.75
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,421,तो भई अगर तुम ने 100 शब्द बोले ।,9,SOV,Transitive,3.5714285714285716
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,423,तो 100 शब्दों में से कितने शब्द कम्प्यूटर ने ठीक बताए ।,12,OSV,Transitive,3.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,459,अगर कोई स्पीच दे रहा है वो काफ़ी आसान होता है क्योंकि वो 1 नॉर्मल 1 कॉस्टेंट टोन पे स्पीड पे बोलता है ।,24,SOV,Transitive,3.090909090909091
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,464,ये वैसे हम बात कर रहे हैं तो हम सब कुछ केयरफ़ुली प्रोनाउंस नहीं करते हैं ।,17,SOV,Transitive,3.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,484,गवर्नमेंट पैसे दे रही है तो हम लोग काम रहे हैं ।,12,SOV,Transitive,2.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,484,गवर्नमेंट पैसे दे रही है तो हम लोग काम रहे हैं ।,12,SOV,Transitive,2.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,498,वही पुरानी तरह के सिस्टम लोग यहाँ चलाए जा रहे हैं और उस को छोटा मोटा इधर उधर इम्प्रूव करते हैं ।,22,OSV,Transitive,3.05
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,552,क्योंकि कई मेरे दोस्त तो ऐसे हैं जिन से मैं ज्यादातर इंग्लिश में ही बात करता हूँ ।,18,OSV,Transitive,3.3125
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,564,तो विदिन यूएस मैं किसी को भी करूँगा तो ।,10,SOV,Transitive,3.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,570,क्योंकि कुछ मेरे दोस्तों को तो हिन्दी भी नहीं आती बेचारों को ठीक से ।,15,SOV,Transitive,2.5384615384615383
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,587,इस को बैकग्राउंड नॉइज़ कर के वो 1 लगा देगा इस के साथ ।,14,SOV,Transitive,1.75
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,592,हम ने ट्रान्सक्राइबर्ज़ हायर किए हुए थे ।,8,SOV,Transitive,1.8333333333333333
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,595,उस में हमारे ट्रान्सक्राइबर ये सब ट्रान्सक्राइब कर रहे थे ।,11,SOV,Transitive,2.2222222222222223
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,598,तो उस में ह्म वो लोग कुछ ट्रान्सक्राइब वगैरह करते हैं ।,12,SOV,Transitive,3.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,605,अलग अलग कम्पनीज़ में जो भी ये सब इस एरिया में रिसर्च कर रहे हैं ।,16,OSV,Transitive,2.7142857142857144
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,728,नहीं हम लोग बढ़िया कितने बार बोले होंगे ये ही सोच रहे हैं ।,14,SOV,Transitive,2.0833333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,735,बल्कि मेरे को जो है 1 तो ये 30 मिनट का फ़ोन कॉल मिलता है इस से ऊपर 10 डॉलर मिलेंगे ।,22,SOV,Transitive,3.45
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,741,तुम को 5 डॉलर का चेक भेजूँगा ।,9,S-IO-O-V,Ditransitive,2.7142857142857144
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,743,मैं तुम को जो है उस का फ़ोन नंबर भेज दूँगा जहाँ से तुम ये अपना भी पिन नंबर ले सकते हो ।,23,SOV,Transitive,3.2857142857142856
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,746,तो फ़िर तुम भी किसी को कॉल कर सकते हो ।,11,SOV,Transitive,3.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,768,संघा क्या कर रही है ।,6,SOV,Transitive,1.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,769,संघा कुछ नहीं कर रही है ।,7,SOV,Transitive,1.8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,786,हम लोग ना आजकल कुछ दिन से हुम लोग बोल रहे थे घर पे भी कि हम लोग आजकल बहुत गलत बात करते हैं ।,25,SOV,Transitive,2.9130434782608696
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,797,अभी मुझे प्रैक्टिस का हिन्दी नहीं आ रहा ।,9,SOV,Transitive,2.5714285714285716
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,816,तुम क्या अपने ये रिसर्च कर रहे या कोई और कर रहा है ।,14,SOV,Transitive,2.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,823,पर ये डेटा कलेक्शन में गवर्नमेंट पैसे दे रही है और बोलती है कि अलग अलग भाषाओं में डेटा इकट्ठा करो ।,22,SOV,Transitive,2.7
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,829,अभी तुम तीसरा 1 लैंग्वेज डाल रही हो ।,9,SOV,Transitive,2.2857142857142856
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,843,वही है कि स्पोकन स्पीच को 1 कम्प्यूटर सुने और ये बता दे कि लोगों ने क्या कहा ।,19,OSV,Transitive,2.6470588235294117
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,843,वही है कि स्पोकन स्पीच को 1 कम्प्यूटर सुने और ये बता दे कि लोगों ने क्या कहा ।,19,SOV,Transitive,2.6470588235294117
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,854,तो ये जो हम बोल रहे हैं ये सब कम्प्यूटर सिस्टम में जा रहा है ।,16,OSV,Transitive,1.8571428571428572
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,964,तो उस ने तुम्हारा फ़ोटो से तुम को आइडेंटिफाई करी ।,11,SOV,Transitive,3.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,992,वो भी तुम्हे अच्छी लगी ।,6,OSV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,994,वो भी मुझे अच्छी लगी ।,6,OSV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,1038,बस उस में ये ही हो गया कि क्या कहते हैं ह्म मुझे कुछ काम पड़ गया यार ।,19,SOV,Transitive,2.5294117647058822
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,1049,तो इस वीकेंड में मुझे कुछ काम करना पड़ा ।,10,SOV,Transitive,2.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,1080,तुम लोगो को सर्दी लग जाती है शिकागो जा के हैं ।,12,SOV,Transitive,1.7
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,96,अच्छा वो ही संदीप को 12 की मिली थी अब की ।,12,OSV,Transitive,2.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,132,पापा वो ही बता रहे थे ।,7,SOV,Transitive,1.8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,144,वो पापा ने कैंसल कर दिया था ।,8,OSV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,160,पापा भी फ़िर ही बोल रहे थे ।,9,SOV,Transitive,2.142857142857143
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,167,वो भी ऑड फ़ील करेगा और मम्मी पापा भी ऑड फ़ील करे ।,13,SOV,Transitive,2.727272727272727
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,167,वो भी ऑड फ़ील करेगा और मम्मी पापा भी ऑड फ़ील करे ।,13,SOV,Transitive,2.727272727272727
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,207,अभी जब तू ने कनेक्ट किया था तो बीच में फ़ोन किया था उन को ।,17,SOV,Transitive,2.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,281,नहीं क्यों घर तो सॉलिड चीज़ बन जाती है ।,10,SOV,Transitive,2.625
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,331,लेकिन मेरे को ये नहीं समझ में आ रहा ।,10,SOV,Transitive,3.125
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,377,देख घर पापा रिटायरमेंट से पहले लें तो ज्यादा अच्छा है ना ।,14,OSV,Transitive,3.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,419,अपन उस को प्लैन तो अभी करना शुरू करेंगे ना ।,11,SOV,Transitive,2.5555555555555554
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,484,नहीं तो ज्यादा से ज्यादा मैं वो टाको बेल खा लेती हूँ ।,13,SOV,Transitive,3.4545454545454546
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,572,नहीं पेपर 1 मैं ने दिया था अपना ।,10,OSV,Transitive,2.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,605,तू उस को वापिस फ़िर से 1 बार फ़िर से देख ले ।,13,SOV,Transitive,3.8181818181818183
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,608,तब तो मैं ने पेपर बनाया भी नहीं था ।,10,SOV,Transitive,2.125
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,616,वो तो अपनी तरफ़ से इसलिए कह रहा था ना क्योंकि भाई मैं 1 उस के साथ काम करती हूँ ।,21,SOV,Transitive,3.6315789473684212
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,630,दूसरा जो मैं ने दिया था वो भी है ।,10,OSV,Transitive,1.75
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,638,नहीं किताब मैं ने भेजा था उस की किताब ।,11,OSV,Transitive,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,644,अब जैसे उस दिन तू ने मुझे बताया था ।,10,O-S-IO-V,Ditransitive,3.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,649,उस दिन मुझे ज्यादा पता चला दैन मैं किताब पढ़ती रहती तो ।,13,SOV,Transitive,2.5454545454545454
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,665,बल्कि मैं अभी अपने आप ही पहले थोड़ा पूछताछ कर लूँगी संदीप के आने से पहले ही ।,18,SOV,Transitive,3.125
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,693,अगर 10 12 दिन की छुट्टी जो है मैं पे के साथ भी ले सकता हूँ ।,17,OSV,Transitive,2.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,700,तो उस में फ़िर आप को पूरी पे नहीं मिलती है ।,12,SOV,Transitive,3.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,719,मैं तो आज शॉर्ट्स पहन के घूमी हूँ ।,9,SOV,Transitive,2.5714285714285716
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,738,अच्छा मैं ने तो कभी ध्यान ही नहीं दिया ।,10,SOV,Transitive,3.375
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,742,हर 1 1 डॉलर का जितना स्पेंड करते हो तुम उस से 5 माइल्ज़ मिलते हैं ।,17,SOV,Transitive,2.066666666666667
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,744,ये कौनसी कम्पनी देती है ।,6,OSV,Transitive,1.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,767,तो फ़िर वो तो फ़िर नई फ़िर से शुरू करेंगे ना ।,12,SOV,Transitive,4.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,785,हाँ ये संदीप ने लिया नहीं अभी ये जब गया तो ।,12,OSV,Transitive,2.8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,799,अच्छा फ़ोन का भी मैं पता करुँगी फ़िर ।,9,OSV,Transitive,2.5714285714285716
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,900,नहीं वो तो उन को चाहिए ही नहीं ।,9,OSV,Transitive,2.2857142857142856
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,931,अच्छा मैं ये फ्रीक्वेंट फ्लायर का तो पता करती हूँ ।,11,SOV,Transitive,3.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,944,ये तो मैं ने कभी सोचा ही नहीं ।,9,OSV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,977,तो अभी मैं फिर को फ़ोन करूँ ।,9,SOV,Transitive,3.857142857142857
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,984,नहीं संदीप किस को करेंगे ।,6,SOV,Transitive,2.5
