File,Sent_ID,Sentence,Length,Word Order,Category,dependency length 
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3693,लिब्रहान आयोग के समक्ष कल्याण ने इस प्रकरण में केंद्र के तत्कालीन नरसिंह राव की सरकार पर भी सवालिया निशान लगाया ।,22,SOV,Transitive,3.8
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3697,"इसके चलते आयोग ने शुक्रवार को ६ दिसंबर, १९९२ की घटना के मुख्य गवाह कल्याण सिंह का बयान दर्ज करने के साथ जांच की कार्यवाही पूरी कर ली ।",29,SOV,Transitive,4.148148148148148
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3702,उन्होंने उत्तर प्रदेश सरकार की ओर से की गई जिरह के दौरान आयोग को बताया कि वे दिवंगत व्यक्ति राव के खिलाफ गलत नहीं कहना चाहते ।,27,SOV,Transitive,3.4
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3706,बाद में अमर उजाला से बात करते हुए भाजपा नेता कल्याण सिंह ने कहा कि बाबरी ढांचा सालों से करोड़ों हिंदुओं की भावनाओं को आहत कर रहा था और यह जनभावना इतनी प्रबल हुई कि लोगों ने खुद ही विवादित ढांचा गिरा दिया ।,44,SOV,Transitive,3.4761904761904763
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3708,"यहां शनिवार को आयोजित एक सेमिनार में उन्होंने कहा कि लोकतंत्र के तीन अंगों कार्यपालिका, विधायिका और न्यायपालिका को संविधान के प्रावधानों के तहत काम करना चाहिए ।",28,SOV,Transitive,3.3846153846153846
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3717,जस्टिस लाहोटी ने उम्मीद जतायी कि न्यायिक सेवा पर शेट्टी आयोग की सिफारिशें जल्द ही लागू हो जाएंगीं ।,19,SOV,Transitive,3.235294117647059
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3718,सभी राज्य सिद्घांत रूप में इन्हें लागू करने पर सहमत हैं ।,12,SOV,Transitive,2.4
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3721,प्रदेश के राज्यपाल बलराम जाखड़ ने प्रधान न्यायाधीश की इस राय से सहमति व्यक्त की कि कार्यपालिका और न्यापालिका एक - दूसरे के पूरक हैं और उनमें समन्वय होना जरूरी है ।,31,SOV,Transitive,2.7241379310344827
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3721,प्रदेश के राज्यपाल बलराम जाखड़ ने प्रधान न्यायाधीश की इस राय से सहमति व्यक्त की कि कार्यपालिका और न्यापालिका एक - दूसरे के पूरक हैं और उनमें समन्वय होना जरूरी है ।,31,SOV,Transitive,2.7241379310344827
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3725,यहां धार्मिक स्मारक भोजशाला में शुक्रवार को पूजा और नमाज अदा करने को लेकर हुए विवाद के बाद हिंसा पर उतारू भीड़ को खदेड़ने के लिए पुलिस को लाठीचार्ज और आंसू गैस के गोले छोड़ने पड़े ।,37,SOV,Transitive,5.285714285714286
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3726,प्रशासन ने स्थिति नियंत्रण में होने का दावा किया है ।,11,SOV,Transitive,2.5555555555555554
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3730,इस भोजशाला पर हिंदू और मुसलमान अपना - अपना दावा जताते रहे हैं ।,13,SOV,Transitive,2.3636363636363638
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3734,भोजशाला में बसंत पंचमी मनाने एकत्र कुछ श्रद्धालुओं ने मुसलमानों को अंदर जाने से रोक दिया ।,17,SOV,Transitive,3.2666666666666666
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3745,'टेंडर' फाइलों पर हस्ताक्षर करने के एवज में रिश्वत लेने के आरोप में बृहस्पतिवार को रोहतक में भारत संचार निगम लिमिटेड के महाप्रबंधक चंद्रशेखर को सीबीआई की टीम ने रंगे हाथों पकड़ लिया ।,34,OSV,Transitive,3.40625
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3746,सीबीआई ने यह कार्यवाही शिकायत के आधार पर की ।,10,SOV,Transitive,3.125
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3748,इन टेंडरों को पास करने के लिए महाप्रबंधक ने मैसर्ज हरेराम हरेकृष्णा कंपनी से ५० हजार रुपये की राशि बतौर रिश्वत मांगी थी ।,24,SOV,Transitive,3.090909090909091
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3750,महाप्रबंधक ने टेंडर कंपनी से २० हजार लाने के लिए बृहस्पतिवार शाम को सवा चार बजे का समय निर्धारित किया ।,21,SOV,Transitive,3.8421052631578947
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3755,पूर्व निर्धारित योजना के तहत ठीक सवा चार बजे आर्य नगर स्थित महाप्रबंधक के कार्यालय में टेंडर अलॉट कराने वाली कंपनी के एक व्यक्ति ने महाप्रबंधक चंद्रशेखर को पाउडर लगे २० हजार रुपये पकड़ा दिए ।,36,S-IO-O-V,Ditransitive,3.4705882352941178
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3756,"उक्त व्यक्ति ने २० हजार रुपये जैसे ही महाप्रबंधक को दिए, वहां पहले से मौजूद सीबीआई की टीम ने महाप्रबंधक को उसी समय पाउडर लगे नोटों समेत गिरफ्तार कर लिया ।",31,S-O-IO-V,Ditransitive,3.896551724137931
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3758,जिस समय सीबीआई की टीम महाप्रबंधक के कार्यालय पर पहुंची उस समय दूरसंचार निगम के कर्मचारी ड्यूटी खत्म करके अपने घर जा रहे थे ।,25,SOV,Transitive,2.347826086956522
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3761,टीम रिकॉर्ड को भी अपने साथ ले गई है ।,10,SOV,Transitive,2.5
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3762,"जब महाप्रबंधक कार्यालय से चंद्रशेखर को सीबीआई की टीम ने गिरफ्तार किया, ठीक उसी समय उनके आवास पर पांच सदस्यीय टीम ने विभिन्न अलमारियों से ३२ लाख रुपये बरामद किए ।",31,OSV,Transitive,3.4482758620689653
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3762,"जब महाप्रबंधक कार्यालय से चंद्रशेखर को सीबीआई की टीम ने गिरफ्तार किया, ठीक उसी समय उनके आवास पर पांच सदस्यीय टीम ने विभिन्न अलमारियों से ३२ लाख रुपये बरामद किए ।",31,SOV,Transitive,3.4482758620689653
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3766,समाचार लिखे जाने तक सीबीआई की टीम हुडा स्थित दूरसंचार के कार्यालय में मौजूद थी ।,16,SOV,Transitive,2.7142857142857144
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3772,"गौरतलब है कि मुंशी ने दिल्ली पुलिस के लुक आउट नोटिस को दिल्ली हाईकोर्ट में चुनौती दी थी, जिसे कोर्ट ने खारिज कर दिया ।",25,OSV,Transitive,3.9130434782608696
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3778,"जेसिका लाल हत्याकांड में शयान मुंशी की गवाही बहुत महत्वपूर्ण है, क्योंकि हत्या की एफआईआर उसी ने लिखवाई थी ।",20,OSV,Transitive,2.3333333333333335
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3780,"अदालत में जब पूछताछ हुई, तो मुंशी यह कहते हुए मुकर गया था कि उसे हिंदी आती ही नहीं, तो वह हिंदी में कैसे एफआईआर लिख या लिखवा सकता है ।",31,SOV,Transitive,2.586206896551724
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3783,वहीं मुंशी की पत्नी प्रिया राय चौधरी ने कहा कि उनके पति ने कुछ भी गलत नहीं किया है ।,20,SOV,Transitive,3.0
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3786,"पुलिस सूत्रों के मुताबिक, मुंशी को आव्रजन विभाग के अधिकारियों ने दिल्ली पुलिस के नोटिस पर पकड़ा ।",18,OSV,Transitive,3.1875
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3788,इसी बीच कागज़ी जांच के दौरान आव्रजन विभाग के अधिकारियों ने उसे पकड़ लिया ।,15,SOV,Transitive,2.6923076923076925
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3794,दिल्ली पुलिस ने कहा कि वह उनकी गिरफ्तारी नहीं चाहती थी ।,12,SOV,Transitive,2.4
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3795,इस संबंध में कोलकाता पुलिस से कहा गया था कि वह मुंशी को जांच में शामिल होने के संबंध में सूचित करे ।,23,SOV,Transitive,3.8095238095238093
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3796,बयान में कहा गया है कि यदि मुंशी विदेश जाना चाहते थे तो उन्हें दिल्ली पुलिस को सूचित करना चाहिए था ।,22,SOV,Transitive,3.65
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3806,"ये लोग अपने साथ लाया शिलालेख लालकिले पर लगाना चाहते थे, पर मामले की नज़ाकत को देखते हुए यह शिलालेख पादरी को सौंप दिया ।",25,SOV,Transitive,2.869565217391304
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3808,आगरा फोर्ट में भी इन्होंने वही किया ।,8,SOV,Transitive,2.0
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3809,"उन्होंने लेफ्टिनेंट गर्वनर रसेल कॉल्विन की कब्र पर चुपचाप फूल चढ़ाए, जबकि वहां फूल - मालाएं लाने की मनाही थी ।",20,SOV,Transitive,3.1666666666666665
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3813,"विरोध के मद्देनज़र उन लोगों ने वहां कब्रों पर फूल चढ़ा कर श्रद्धांजलि तो अर्पित नहीं की, पर वहां खड़े होकर शिलालेख पढ़ते और फोटो खींचते रहे ।",28,SOV,Transitive,3.3461538461538463
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3820,दुनिया के कोने - कोने से लोग वहां अंतिम दर्शन को पहुंच रहे हैं ।,14,SOV,Transitive,2.5
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3832,विश्व ने एक महान धर्मगुरू और एक राष्ट्रपुरुष खो दिया है ।,12,SOV,Transitive,2.5
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3833,जिसने अपनी पूरी जिंदगी जरूरतमंदों और शोषितों के उत्थान के लिए कार्य किया ।,14,SOV,Transitive,3.5
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3834,उन्होंने इस धरती पर शांति के लिए अथक मेहनत और समानता व इंसाफ पर आधारित अंतर्राष्ट्रीय समाज के लिए काम किया ।,22,SOV,Transitive,4.3
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3836,उनके निधन से हमने एक ऐसा धार्मिक नेता खो दिया है जो पूरी दुनिया को अपना घर मानता था ।,20,SOV,Transitive,2.7222222222222223
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3843,पार्टी प्रवक्ता ने आज यह जानकारी दी ।,8,SOV,Transitive,2.0
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3845,उन्होंने एमसी मुख्यालय में आयोजित विशेष मास के बाद पत्रकारों को यह जानकारी दी ।,15,S-IO-O-V,Ditransitive,2.8461538461538463
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3846,उन्होंने पोप के निधन को ईश्वरीय इच्छा बताई ।,9,SOV,Transitive,2.4285714285714284
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3860,इन जानकारियों के आधार पर आप आसानी से पुलिस में शिकायत दर्ज करवा सकते हैं ।,16,SOV,Transitive,2.7857142857142856
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3861,सीडैक के कार्यकारी निदेशक राजन टी. जोसफ ने तिरुअनंतपुर से टेलीफोन पर हुई बातचीत में कहा कि आप पुलिस के पास न भी जाना चाहें तो एक जवाबी मेल भेज दें कि मैंने तुम्हारे बारे में ये जानकारियां जुटा ली हैं ।,42,SOV,Transitive,2.95
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3865,सीडैक ने इस टूल के मूल स्वरूप को २००३ में जांच एजेंसियों की मदद के लिए तैयार किया था ।,20,SOV,Transitive,3.2777777777777777
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3866,इसी का इस्तेमाल कर सीबीआई ने पिछले कुछ सालों के दौरान कई मामले सुलझाए हैं ।,16,SOV,Transitive,2.7142857142857144
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3869,सीबीआई अधिकारी बताते हैं कि इंडियन टेलीग्राफ एक्ट के तहत ईमेल भेजने वाले के बारे में विस्तृत जानकारी उपलब्ध करवाना आईएसपी के लिए अनिवार्य है ।,26,SOV,Transitive,4.333333333333333
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3875,"महमूद ने ज़ाहिर तौर पर तो यहां अफगानिस्तानियों की मदद के लिए दफ्तर खोला था, लेकिन छिपे तौर पर वह परमाणु हथियारों का धंधा कर रहे थे ।",28,SOV,Transitive,3.423076923076923
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3878,लश्कर ने प्रतिबंधित किए जाने के बाद से अपना नाम जमात - अल - दावा कर लिया है ।,17,SOV,Transitive,3.1333333333333333
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3880,"'द फ्राइडे टाइम्स' ने कहा कि महमूद को उस धार्मिक उन्मादी के तौर पर जाना जा सकता है, जिसका मानना है कि पाकिस्तान को प्लूटोनियम बढ़ाना चाहिए और उसे केवल अपने पास न रखते हुए सभी इस्लामी देशों को पहुंचाना चाहिए ।",42,SOV,Transitive,3.3
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3888,मुशर्रफ भाजपा अध्यक्ष लालकृष्ण आडवाणी के साथ - साथ अन्य विपक्षी नेताओं से भी मिलना चाहते हैं ।,17,SOV,Transitive,2.933333333333333
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3890,अधिकारी ने बताया कि आखिरकार पिछली राजग सरकार ने ही पाकिस्तान के साथ शांति प्रक्रिया के दौर की शुरुआत की थी और वर्तमान सरकार उसी दौर को आगे बढ़ा रही है ।,32,SOV,Transitive,4.0
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3891,सूत्रों ने यह भी बताया है कि मुशर्रफ ऑल पार्टी हुर्रियत कांफ्रेंस के नेताओं से भी मुलाक़ात कर सकते हैं ।,21,SOV,Transitive,3.4210526315789473
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3898,"बीसीसीआई के संयुक्त सचिव गौतम दासगुप्ता ने बोर्ड के दौरों, कार्यक्रम और फिक्चर तय करने से संबंधित समिति की यहां हुई बैठक के बाद पत्रकारों को यह जानकारी दी ।",30,S-IO-O-V,Ditransitive,2.5714285714285716
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3903,गौरतलब है कि श्रीलंका के खेल मंत्रालय ने वित्तीय अनियमितताओं के कारण एसएलसी को निलंबित कर दिया है ।,19,SOV,Transitive,3.6470588235294117
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3905,हालांकि सुमाथिपाला ने ताज़ा चुनाव में फिर जीत हासिल कर ली ।,12,SOV,Transitive,3.2
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3906,उन्होंने सरकार द्वारा किए गए निलंबन को कोर्ट में चुनौती भी दे रखी है ।,15,S-IO-O-V,Ditransitive,2.6923076923076925
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3907,सरकार इस वित्तीय वर्ष के दौरान पांच कंपनियों के शेयर बेचने की प्रक्रिया जल्द ही शुरू करेगी ।,18,SOV,Transitive,3.25
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3908,इस बारे में सूत्रों ने बताया कि सरकार भारत हेवी इलेक्ट्रिकल्स लिमिटेड का १० फीसदी व मारुति उद्योग लिमिटेड का ७.५ फीसदी शेयर बेचने का इरादा पहले जता चुकी है ।,31,SOV,Transitive,4.413793103448276
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3914,सरकार ने इस कंपनी के शेयर कई टुकड़ों में बेचे हैं ।,12,SOV,Transitive,2.3
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3920,वर्ष २००५ - ०६ के दौरान सरकार ने सार्वजनिक क्षेत्र के शेयरों को बेचकर ५००० से ७००० करोड़ रुपये जुटाने की योजना बनाई है ।,24,SOV,Transitive,3.272727272727273
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3921,"इसके साथ ही वित्तमंत्री चिदंबरम ने अगले पांच साल में सरकारी कंपनियों के शेयर बेचकर ५०,००० से ७०,००० करोड़ रुपये जुटाने का लक्ष्य रखा है ।",26,SOV,Transitive,3.375
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3922,सात वर्षीय बालिका से दुष्कर्म कर उसकी हत्या कर देने के मामले में बुधवार को पंजाब एवं हरियाणा हाईकोर्ट ने मानसा की अदालत के फैसले को सही ठहराते हुए अभियुक्त अमृत सिंह को मौत की सजा दिए जाने के फैसले को बरकरार रखा है ।,45,SOV,Transitive,3.813953488372093
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3927,खेलने के बाद अमन आधे रास्ते तक अपनी सहेली राजप्रीत को छोड़ने आई ।,14,SOV,Transitive,3.3333333333333335
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3928,"देर शाम तक राजप्रीत के घर न पहुंचने पर घर वालों ने उसे ढूंढा, लेकिन वह नहीं मिली ।",19,SOV,Transitive,2.411764705882353
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3932,गांव के ही एक व्यक्ति गुरमेल सिंह ने कहा कि उसने बच्ची को अमृत के साथ देखा था ।,19,SOV,Transitive,2.823529411764706
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3934,बाद में गांव के पंच कर्मजीत सिंह ने अमृत को पुलिस के सामने पेश किया ।,16,SOV,Transitive,3.2142857142857144
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3936,मानसा के अतिरिक्त जिला न्यायाधीश ने आरोप साबित हो जाने पर अमृत को १९ मार्च २००५ को मौत की सजा सुनाई ।,22,S-IO-O-V,Ditransitive,3.3
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3937,फैसले के खिलाफ अमृत ने हाईकोर्ट में अपील दायर की ।,11,SOV,Transitive,3.0
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3938,अपील में अमृत के वकील ने कहा कि पुलिस ने उसे घटना के दूसरे ही दिन पकड़ लिया था ।,20,SOV,Transitive,3.2777777777777777
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3940,इसके अलावा उनके खेत आबादी के समीप हैं और ऐसी जगह पर बालिका से दुष्कर्म करना संभव नहीं है ।,20,SOV,Transitive,3.2222222222222223
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3941,पंजाब सरकार के वकील ने कहा कि गांव का युवक गुरमेल सिंह स्वतंत्र गवाह है और उसने बच्ची को अभियुक्त के साथ देखा था ।,25,SOV,Transitive,2.9130434782608696
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3948,यह पूछे जाने पर कि क्या पाकिस्तान ने आतंकवादी शिविरों की बात स्वीकार की है मुखर्जी ने कहा कि कोई भी देश यह कभी स्वीकार नहीं करता ।,28,SOV,Transitive,4.0
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3948,यह पूछे जाने पर कि क्या पाकिस्तान ने आतंकवादी शिविरों की बात स्वीकार की है मुखर्जी ने कहा कि कोई भी देश यह कभी स्वीकार नहीं करता ।,28,SOV,Transitive,4.0
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3958,उन्होंने कहा कि वायुसेना में अफसरों की कमी को दूर करने के लिए भी सरकार विशेष भर्ती अभियान शुरू कर रही है ।,23,SOV,Transitive,3.857142857142857
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3960,सीबीआई सूत्रों के मुताबिक जांच एजेंसी प्रधानमंत्री की स्वदेश वापसी के बाद मोनिका बेदी के पत्र का जवाब देगी ।,20,SOV,Transitive,3.3333333333333335
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3963,सूत्रों के मुताबिक मोनिका को क्षमा करना पूरी तरह से सरकार पर निर्भर है ।,15,SOV,Transitive,3.076923076923077
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3964,अब तक की जांच से पता चला है कि मोनिका ने साना कमाल मलिक के नाम पर हैदराबाद से फर्जी पासपोर्ट हासिल किया था ।,25,SOV,Transitive,3.5217391304347827
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3971,"हाईकोर्ट के, उसे भारत प्रत्यर्पित किए जाने के आदेश को उसने चुनौती दी है ।",15,OSV,Transitive,2.3076923076923075
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3981,नौसेना प्रमुख ने कहा कि स्वदेशी पोत निर्माण के काम ने अब गति पकड़ ली है और विभिन्न शिपयार्डो में १९ पोत निर्माण के विभिन्न चरणों में हैं ।,29,SOV,Transitive,2.962962962962963
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3991,उन्होंने गोमुख के लिए रवाना होने से पहले मीडिया से बातचीत करते हुए कहा कि गंगा से जुड़ी सदियों पुरानी कहानी ने उनके कल्पना लोक को खूब प्रभावित किया है ।,31,SOV,Transitive,3.310344827586207
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3993,हमें मालूम है कि लोग इस नदी में डुबकी लगा कर खुद को धन्य समझते हैं ।,17,SOV,Transitive,3.2666666666666666
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,3995,"गंगा से प्रभावित गिल ने कहा कि जब कभी मैं पवित्र गंगा नदी के बारे में कहानियां सुनता हूं, तो मैं कल्पना लोक में खो जाता हूं ।",28,SOV,Transitive,4.0
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,4000,गृह मंत्री शिवराज पाटिल ने बृहस्पतिवार को लोकसभा को आश्वस्त किया कि केंद्र सरकार मणिपुर में ऑल नागा स्टूडेंट्स ऐसोसिएशन ऑफ मणिपुर की ओर से आयोजित आर्थिक नाकेबंदी से निपटने के लिए राज्य सरकार को हर संभव मदद मुहैया कराएगी ।,41,S-IO-O-V,Ditransitive,5.153846153846154
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,4001,पाटिल ने राज्य की स्थिति को लेकर भाजपा और अन्य के ध्यानाकर्षण प्रस्ताव के जवाब में कहा कि राज्य सरकार का पहला विकल्प स्थिति संभालना है ।,27,SOV,Transitive,3.16
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,4005,"लोगों की संवेदनशीलता को ध्यान में रखते हुए हमें एक ऐसा तरीका निकालना होगा, जो उनकी परेशानियों और मतभेदों को कम कर सके ।",24,SOV,Transitive,2.590909090909091
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,4015,बरहामपुर विधानसभा क्षेत्र के कामपुर शहर की रहने वाली गोस्वामी ने कहा कि इस शहर के लोग भी उन्हें इस चुनावी दंगल में उतारना चाहते थे ।,27,SOV,Transitive,2.72
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,4017,गोस्वामी ने एचआईवी पॉजीटिव होने की बात आज तक किसी से नहीं छिपाई ।,14,SOV,Transitive,2.9166666666666665
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,4025,उल्लेखनीय है कि खोखर की विदेश यात्रा पर हुए भारी - भरकम खर्च का मुद्दा सीनेटर स्माइल बुलेदी ने सदन में उठाया था ।,23,OSV,Transitive,3.5238095238095237
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,4030,जब इस बारे में विदेश विभाग के प्रवक्ता जलील अब्बास जिलानी से पूछा गया तो उन्होंने कहा कि वे इस यात्रा के बारे में मुकम्मल ब्यौरा जुटा रहे हैं ।,30,SOV,Transitive,3.2142857142857144
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,4034,इस पर देश को ५७.७ लाख रुपया खर्च करना पड़ा ।,11,SOV,Transitive,2.4444444444444446
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,4038,नेपाल सरकार ने समर्पण करने वाले माओवादी उग्रवादियों की बड़ी संख्या को देखते हुए आत्मसमर्पण की अवधि बढ़ा दी है ।,21,SOV,Transitive,2.3684210526315788
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,4055,इस फिल्म को दूरदर्शन पर दिखाए जाने की योजना पर प्रमाणन बोर्ड ने पानी फेर दिया ।,17,SOV,Transitive,1.9333333333333333
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,4059,उन्होंने कहा कि सेंसर बोर्ड फिल्म निर्माताओं की रचनात्मकता को कुंठित करता रहा है ।,15,SOV,Transitive,3.076923076923077
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,4060,"पटवर्द्धन को अपनी फिल्म में २१ दृश्यों की कटौती करने को कहा गया था, जिससे उन्होंने इंकार कर दिया ।",20,OSV,Transitive,2.7222222222222223
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,4077,गौरतलब है कि नारायणन ने मीडिया के साथ साक्षात्कार में कहा था कि उन्होंने वाजपेयी को कई पत्र लिखे जिनमें दंगों के दौरान त्वरित कार्रवाई के लिए अनुरोध किया गया था और सेना की तैनाती के सुझाव भी दिए गए थे ।,42,S-IO-O-V,Ditransitive,3.425
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,4078,आयोग ने वाजपेयी को भी तलब किए जाने संबंधी सिन्हा के आवेदन को ठुकरा दिया ।,16,SOV,Transitive,2.642857142857143
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,4079,आयोग ने उसे २० मई का हलफनामा दिखाया जिस पर उसके हस्ताक्षर थे ।,14,S-IO-O-V,Ditransitive,2.4166666666666665
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,4082,"मगर, उसने यह माना कि हस्ताक्षर उसी के हैं ।",10,SOV,Transitive,1.875
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,4084,"जाहिरा ने आगे बताया कि उसने ३१ अप्रैल, २००४, २० मार्च, २००५ और १२ अप्रैल, २००५ को सुप्रीम कोर्ट में हलफनामा दाखिल किया था ।",25,SOV,Transitive,4.608695652173913
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,4085,उसने आवेदन के साथ तीनों हलफनामों की प्रतियां भी संलग्न की थीं ।,13,SOV,Transitive,2.909090909090909
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,4092,अदालत ने खुले मतदान की नई प्रक्रिया व संबंधित राज्य का निवासी होने की बाध्यता खत्म करने को चुनौती देने वाली एक याचिका के आधार पर चुनाव आयोग को पक्षकार बनाते हुए उसे नोटिस जारी कर दिया ।,38,S-IO-O-V,Ditransitive,2.9166666666666665
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,4094,शुक्रवार को न्यायमूर्ति रूमा पाल और न्यायमूर्ति बी. एन. अग्रवाल की पीठ ने केंद्र सरकार की उस प्रार्थना को ठुकरा दिया जिसमें कहा गया था कि चुनाव आयोग का जवाब आने तक अदालत कोई अंतरिम आदेश न जारी करे ।,40,SOV,Transitive,3.473684210526316
../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,4100,नैयर ने कहा कि राज्यसभा प्रत्याशी के लिए उस राज्य का निवासी होने की बाध्यता खत्म करना भी संवैधानिक व्यवस्था के मूल ढांचे पर प्रहार है ।,27,SOV,Transitive,4.16
