File,Sent_ID,Sentence,Length,Category,Average Dependency,sub ID,subject,sub_subset_words,sub_subset_length,sub_subset_char_length,sub_direction,obl ID,obl,obl_subset_words,obl_subset_length,obl_subset_char_length,obl_direction 
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6485,सम्मेलन में यह प्रस्ताव अगर पारित हो जाता है तो बोर्ड निकाह कराने वाले काजियों को हिदायत जारी करेगा ।,20,obl_sv,3.2222222222222223,4,प्रस्ताव,"['प्रस्ताव', 'यह']",2,10,RL,1,सम्मेलन,['सम्मेलन में'],1,10,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6486,"हिदायतनामा में बोर्ड ने यह प्रस्ताव भी किया है कि निकाह होते ही, शौहर पर आधी मेहर वाजिब हो जाएगी ।",21,obl_sv,3.1052631578947367,18,मेहर,"['मेहर', 'आधी']",2,7,RL,15,शौहर,['शौहर पर'],1,6,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6488,यह शौहर पर कर्ज है और उसे हर सूरत में अपनी बीवी को अदा करना होगा ।,17,s_obl_v,3.3333333333333335,7,उसे,['उसे'],1,3,No Direction,9,सूरत,"['हर', 'सूरत में']",2,9,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6491,बोर्ड की महिला सदस्य हसीना हाशिया का कहना है कि 'हिदायतनामा' लागू हो जाने से तलाक का दुरुपयोग काफी हद तक रुक जाएगा और महिलाओं में सामाजिक सुरक्षा की भावना पैदा होगी ।,33,s_obl_v,3.161290322580645,20,दुरुपयोग,"['दुरुपयोग', 'तलाक का']",2,14,RL,22,हद,"['काफी', 'हद तक']",2,8,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6491,बोर्ड की महिला सदस्य हसीना हाशिया का कहना है कि 'हिदायतनामा' लागू हो जाने से तलाक का दुरुपयोग काफी हद तक रुक जाएगा और महिलाओं में सामाजिक सुरक्षा की भावना पैदा होगी ।,33,obl_sv,3.161290322580645,32,भावना,"['भावना', 'सामाजिक', 'सुरक्षा की']",3,21,RL,27,महिलाओं,['महिलाओं में'],1,10,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6494,"प्रस्ताव में महिलाओं को भी तलाक लेने का हक दिया गया है लेकिन, कई महिला सदस्यों को इस अधिकार पर एतराज है ।",23,s_obl_v,3.0952380952380953,17,सदस्यों,"['कई', 'महिला', 'सदस्यों को']",3,16,RL,20,अधिकार,"['इस', 'अधिकार पर']",2,10,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6497,संघर्षपूर्ण मुकाबले में जीत दर्ज करने के साथ ही भारत की स्टार टेनिस खिलाड़ी सानिया मिर्जा हैदराबाद ओपन के फाइनल में पहुंच गई हैं ।,25,obl_sv,2.5217391304347827,4,जीत,['जीत'],1,3,No Direction,2,मुकाबले,"['संघर्षपूर्ण', 'मुकाबले में']",2,21,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6497,संघर्षपूर्ण मुकाबले में जीत दर्ज करने के साथ ही भारत की स्टार टेनिस खिलाड़ी सानिया मिर्जा हैदराबाद ओपन के फाइनल में पहुंच गई हैं ।,25,s_obl_v,2.5217391304347827,16,मिर्जा,"['मिर्जा', 'खिलाड़ी', 'भारत की', 'स्टार', 'टेनिस', 'सानिया']",6,35,RL,20,फाइनल,"['हैदराबाद', 'ओपन के', 'फाइनल में']",3,21,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6500,उन्हें अंतिम चार के मुकाबले में जर्मनी की अना - लिना ग्रोनेफेल्ड से भिड़ना था लेकिन खिताब की प्रबल दावेदार दूसरी सीड लिना चोटिल होने के कारण कोर्ट पर नहीं उतर सकीं ।,32,s_obl_v,3.533333333333333,23,लिना,"['लिना', 'सीड', 'दावेदार', 'खिताब की', 'प्रबल', 'दूसरी']",6,31,RL,28,कोर्ट,['कोर्ट पर'],1,7,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6503,पिछले महीने १८ वर्ष की होने वाली सानिया ने पहला सेट बगैर खास दिक्कत के जीत लिया लेकिन दूसरे सेट में उनका प्रदर्शन उतार - चढ़ाव भरा रहा ।,28,obl_sv,2.6923076923076925,23,प्रदर्शन,"['प्रदर्शन', 'उनका']",2,12,RL,20,सेट,"['दूसरे', 'सेट में']",2,11,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6505,दूसरे सेट में भी सानिया ने दमदार शुरुआत करते हुए ३ - ० की बढ़त बना ली ।,17,obl_sv,2.8666666666666667,5,सानिया,['सानिया ने'],1,8,LR,2,सेट,"['दूसरे', 'सेट में', 'भी']",3,13,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6512,सानिया इस टूर्नामेंट में टखने के जख्मी होने के बावजूद उतरी थीं ।,13,s_obl_v,2.909090909090909,1,सानिया,['सानिया'],1,6,No Direction,3,टूर्नामेंट,"['इस', 'टूर्नामेंट में']",2,15,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6513,घरेलू टूर्नामेंट होने के कारण रोज वह दर्द निवारक लेकर खेल रही हैं ।,14,obl_sv,2.3333333333333335,7,वह,['वह'],1,2,No Direction,6,रोज,['रोज'],1,3,No Direction
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6520,राज्य में पार्टी की हालत खराब होती जा रही है ।,11,obl_sv,2.111111111111111,5,हालत,"['हालत', 'पार्टी की']",2,12,RL,1,राज्य,['राज्य में'],1,8,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6522,कल्याण सिंह ने कहा कि उत्तर प्रदेश के बारे में कहने को बहुत सी बातें हैं ।,17,obl_sv,3.533333333333333,15,बातें,"['बातें', 'बहुत', 'सी']",3,11,RL,7,प्रदेश,"['उत्तर', 'प्रदेश के', 'प्रदेश बारे', 'प्रदेश में']",4,32,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6526,बिहार में विधानसभा चुनाव होने वाले हैं ।,8,obl_sv,1.6666666666666667,4,चुनाव,"['चुनाव', 'विधानसभा']",2,13,RL,1,बिहार,['बिहार में'],1,8,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6541,पाकिस्तान ने बृहस्पतिवार को कथित तौर पर अपने यहां निर्मित परमाणु हथियार ढोने में सक्षम क्रूज मिसाइल का परीक्षण किया है ।,22,s_obl_v,3.35,1,पाकिस्तान,['पाकिस्तान ने'],1,11,LR,3,बृहस्पतिवार,['बृहस्पतिवार को'],1,13,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6542,सतह से छोड़ी जाने वाली यह मिसाइल ५०० किलोमीटर तक वार कर सकती है ।,15,s_obl_v,1.9230769230769231,7,मिसाइल,"['मिसाइल', 'छोड़ी', 'सतह से', 'जाने', 'वाली', 'यह']",6,26,RL,9,किलोमीटर,"['५००', 'किलोमीटर तक']",2,13,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6551,तेलुगु देशम पार्टी (टीडीपी) के प्रमुख चंद्रबाबू नायडू ने शनिवार को कहा कि समाजवादी पार्टी अगर केंद्र सरकार के खिलाफ अविश्वास प्रस्ताव लाती है तो वह उसका समर्थन करेंगे ।,30,s_obl_v,3.4285714285714284,10,नायडू,"['प्रमुख', 'पार्टी', 'तेलुगु', 'देशम', 'टीडीपी', 'के', 'चंद्रबाबू', 'नायडू ने']",8,46,RL,12,शनिवार,['शनिवार को'],1,8,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6555,"इसके अलावा कुछ ऐसे भी नेता हैं, जिनका मानना है कि राज्यपाल के कार्यालय को नियंत्रित करने की जरूरत है, लेकिन वे भी इस मुद्दे पर एक राष्ट्रीय बहस छेड़ने की जरूरत समझते हैं ।",35,s_obl_v,3.1515151515151514,24,वे,"['वे', 'भी']",2,4,LR,27,मुद्दे,"['इस', 'मुद्दे पर']",2,10,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6559,"नायडू ने कहा कि यह सिर्फ अमेरिका समर्थित कदम है, जिस पर भारतीय सरकार अमल कर रही है ।",19,obl_sv,2.4705882352941178,15,सरकार,"['सरकार', 'भारतीय']",2,11,RL,12,जिस,['जिस पर'],1,5,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6560,"इसके साथ ही नायडू ने पुष्टि करते हुए कहा कि यदि समाजवादी पार्टी अंततः ईरान पर मतदान कराए जाने के मुद्दे पर संसद में अविश्वास प्रस्ताव लाती है, तो वे उसका ही समर्थन करेंगे ।",35,obl_sv,4.848484848484849,4,नायडू,['नायडू ने'],1,7,LR,1,इसके,"['इसके साथ', 'ही']",2,9,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6562,"ऑल इंडिया क्रिश्चिन्स वेलफेयर एसोसिएशन ने सुप्रीम कोर्ट में याचिका दायर कर इस फिल्म के प्रदर्शन और वह उपन्यास जिस पर यह फिल्म आधारित है, उसके प्रसारण पर तब तक के लिए रोक लगाने की मांग की है जब तक कि मामले से संबंधित सुनवाई पूरी नहीं हो जाती ।",50,obl_sv,3.7708333333333335,23,फिल्म,"['फिल्म', 'यह']",2,7,RL,20,जिस,['जिस पर'],1,5,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6564,मक्का मस्जिद में हुए बम विस्फोटों की सीबीआई जांच सोमवार से शुरू हो गई ।,15,s_obl_v,1.6923076923076923,9,जांच,"['जांच', 'हुए', 'मक्का', 'मस्जिद में', 'बम', 'विस्फोटों की', 'सीबीआई']",7,40,RL,10,सोमवार,['सोमवार से'],1,8,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6570,विशेष कार्यकारी मजिस्ट्रेट रमेश रेड्डी ने हैदराबाद कलेक्ट्रेट में जांच की शुरूआत की ।,14,s_obl_v,2.1666666666666665,5,रेड्डी,"['मजिस्ट्रेट', 'विशेष', 'कार्यकारी', 'रमेश', 'रेड्डी ने']",5,36,RL,8,कलेक्ट्रेट,"['हैदराबाद', 'कलेक्ट्रेट में']",2,21,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6582,"लेकिन, चीनी उपभोक्ताओं की जेब पर भारी पड़ रही है ।",11,s_obl_v,2.6666666666666665,3,चीनी,['चीनी'],1,4,No Direction,6,जेब,"['उपभोक्ताओं की', 'जेब पर']",2,17,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6587,लेकिन प्रदेश में चीनी मिलों द्वारा अपनी क्षमता बढ़ाने और गन्ने की कमी के कारण किसानों को ज्यादा कीमत देनी पड़ी ।,22,obl_sv,3.75,5,मिलों,"['चीनी', 'मिलों द्वारा']",2,15,Both,2,प्रदेश,['प्रदेश में'],1,9,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6590,इसके बाद चीनी मिलों ने गन्ने की कीमत 140 रुपए प्रति कुंतल कर दी ।,15,obl_sv,2.923076923076923,4,मिलों,"['चीनी', 'मिलों ने']",2,11,Both,1,इसके,['इसके बाद'],1,7,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6591,चीनी क्षेत्र की कंपनी त्रिवेनी इंजीनियरिंग और इंडस्ट्रीज के कॉरपोरेट अफेयर्स के उपाध्यक्ष तरूण सहानी का कहना है कि पिछले 24 महीनों से शुगर स्टॉक काफी अच्छा प्रदर्शन कर रहे हैं ।,32,obl_sv,2.433333333333333,25,स्टॉक,"['स्टॉक', 'शुगर']",2,9,RL,22,महीनों,"['पिछले', '24', 'महीनों से']",3,15,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6594,अंतर्राष्ट्रीय बाजार में चीनी की कीमत 180 डॉलर प्रति टन से बढ़कर 440 डॉलर हो गयी है ।,18,obl_sv,2.5625,6,कीमत,"['कीमत', 'चीनी की']",2,10,RL,2,बाजार,"['अंतर्राष्ट्रीय', 'बाजार में']",2,22,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6599,विश्व बाजार में चीनी की मांग बढ़ी है ।,9,obl_sv,1.7142857142857142,6,मांग,"['मांग', 'चीनी की']",2,10,RL,2,बाजार,"['विश्व', 'बाजार में']",2,13,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6601,वर्मा को उम्मीद है कि आने वाले सीजन में शुगर स्टॉक का बेहतर प्रदर्शन जारी रहेगा ।,17,obl_sv,3.2666666666666666,14,प्रदर्शन,"['प्रदर्शन', 'शुगर', 'स्टॉक का', 'बेहतर']",4,24,RL,8,सीजन,"['आने', 'वाले', 'सीजन में']",3,14,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6604,उन्होंने यह भी कहा कि 14 वर्षो के बाद उत्तर प्रदेश के अपने पैतृक गांव ओड़ीपुर नागौर जाना राम के वनवास काटकर अयोध्या लौटने के समान है ।,28,s_obl_v,4.038461538461538,18,जाना,"['जाना', '14', 'वर्षो के', 'वर्षो बाद', 'नागौर', 'उत्तर', 'प्रदेश के', 'गांव', 'अपने', 'पैतृक', 'ओड़ीपुर']",11,59,RL,24,लौटने,"['लौटने', 'काटकर', 'वनवास', 'राम के', 'अयोध्या', 'समान']",6,31,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6605,उन्होंने कहा कि मुझे मीडिया के माध्यम से इस बात की जानकारी मिली ।,14,obl_sv,3.8333333333333335,12,जानकारी,"['जानकारी', 'इस', 'बात की']",3,14,RL,7,माध्यम,"['मीडिया के', 'माध्यम से']",2,16,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6607,मैं ऐसी खबरों की कोई परवाह नहीं करता क्योंकि राजनीति में इस तरह की खबरें अक्सर उड़ती रहती हैं ।,20,obl_sv,2.8333333333333335,15,खबरें,"['खबरें', 'इस', 'तरह की']",3,12,RL,10,राजनीति,['राजनीति में'],1,10,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6610,उन्होंने आगे कहा कि पूर्व प्रधानमंत्री अटल बिहारी वाजपेयी समेत कई वरिष्ठ नेताओं ने मुझे पद पर बने रहने और अपने कर्तव्य का पालन करने के लिए कहा है ।,30,obl_sv,4.857142857142857,13,नेताओं,"['कई', 'वरिष्ठ', 'नेताओं ने']",3,16,RL,9,वाजपेयी,"['प्रधानमंत्री', 'पूर्व', 'अटल', 'बिहारी', 'वाजपेयी समेत']",5,37,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6617,पाकिस्तान के प्रधानमंत्री शौकत अजीज को भेजे गए पत्र में प्रधानमंत्री मनमोहन सिंह ने पाकिस्तान में पुनर्निर्माण कार्य शुरू करने की इच्छा जताई है ।,25,obl_sv,2.4347826086956523,13,सिंह,"['प्रधानमंत्री', 'मनमोहन', 'सिंह ने']",3,24,RL,9,पत्र,"['भेजे', 'प्रधानमंत्री', 'पाकिस्तान के', 'शौकत', 'अजीज को', 'गए', 'पत्र में']",7,46,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6627,उन्होंने आरोप लगाते हुए कहा कि प्रधानमंत्री मनमोहन सिंह ने कहा कि नटवर सिंह के खिलाफ सुबूत पर्याप्त नहीं हैं और उन्हें आश्वासन दिया कि एक बार आरोप साफ हो जाने के बाद उन्हें मंत्री पद वापस दे दिया जाएगा ।,41,obl_sv,3.1025641025641026,28,आरोप,['आरोप'],1,4,No Direction,27,बार,"['बार', 'एक']",2,5,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6630,इस वारदात की सूचना मिलते ही फरीदाबाद पुलिस ने फौरन दिल्ली व उत्तर प्रदेश पुलिस को घटना से अवगत कराया ।,21,s_obl_v,3.473684210526316,8,पुलिस,"['फरीदाबाद', 'पुलिस ने']",2,15,Both,17,घटना,['घटना से'],1,6,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6631,"दिल्ली पुलिस ने सभी थानों, चौकियों व दिल्ली में गश्त करने वाली पुलिस टीमों को घटना की जानकारी दी ।",20,s_obl_v,3.111111111111111,2,पुलिस,"['दिल्ली', 'पुलिस ने']",2,13,Both,5,थानों,"['थानों', 'सभी', 'चौकियों', 'व', 'दिल्ली में']",5,25,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6637,"बदमाशों ने उसके हाथ, पैर व मुंह को बांधकर एक कमरे में बंद कर दिया ।",16,s_obl_v,2.7142857142857144,1,बदमाशों,['बदमाशों ने'],1,9,LR,12,कमरे,"['एक', 'कमरे में']",2,9,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6641,बदमाश रात के डेढ़ बजे से लेकर तीन बजे तक इस वारदात को अंजाम देते रहे ।,17,s_obl_v,2.6,1,बदमाश,['बदमाश'],1,5,No Direction,9,बजे,"['लेकर', 'रात के', 'डेढ़', 'बजे से', 'तीन', 'बजे तक']",6,26,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6642,इसके बाद बदमाश 280 सिगरेट के कार्टन एक ट्रक में भरकर फरार हो गए ।,15,obl_sv,3.0,3,बदमाश,['बदमाश'],1,5,No Direction,1,इसके,['इसके बाद'],1,7,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6649,पुलिस ने बदमाशों का सुराग लगाने के लिए दिल्ली व उत्तर प्रदेश की पुलिस से संपर्क साधा ।,18,s_obl_v,3.4375,1,पुलिस,['पुलिस ने'],1,7,LR,14,पुलिस,"['प्रदेश', 'व', 'उत्तर', 'दिल्ली की', 'पुलिस से']",5,27,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6657,कभी गांधी परिवार के बहुत करीबी रहे व इंदिरा गांधी और राजीव गांधी के साथ काम कर चुके एलेक्जेंडर ने दावा किया कि कुछ कांग्रेस नेताओं और राजग के कुछ छोटे दलों की तल्ख बयानबाजी से उनके राष्ट्रपति बनने की संभावना पर पानी फिर गया ।,46,obl_sv,3.977272727272727,6,करीबी,"['करीबी', 'गांधी', 'परिवार के', 'बहुत']",4,22,RL,1,कभी,['कभी'],1,3,No Direction
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6663,हर्पर कॉलिंस द्वारा प्रकाशित किताब में उन्होंने दावा किया कि आखिर में कांग्रेस को मजबूरन राजग के प्रत्याशी को समर्थन देना पड़ा ।,23,obl_sv,3.380952380952381,13,कांग्रेस,['कांग्रेस को'],1,10,LR,11,आखिर,['आखिर में'],1,7,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6666,यह पहली बार हुआ कि राष्ट्रपति और उप राष्ट्रपति दोनों ही पदों के लिए कांग्रेस की मर्जी नहीं चली ।,20,obl_sv,3.7777777777777777,17,मर्जी,"['मर्जी', 'कांग्रेस की']",2,15,RL,12,पदों,"['राष्ट्रपति', 'राष्ट्रपति', 'और', 'उप', 'दोनों', 'ही', 'पदों के', 'पदों लिए']",8,44,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6667,बदलते जमाने के हिसाब से भारत को इलेक्ट्रॉनिक युद्धक सामग्री और हथियारों से लैस करने का निर्णय लिया गया है ।,21,s_obl_v,2.6842105263157894,6,भारत,['भारत को'],1,6,LR,10,सामग्री,"['इलेक्ट्रॉनिक', 'युद्धक', 'हथियारों', 'और', 'सामग्री से']",5,37,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6669,इसके साथ ही रक्षा मंत्री ने बताया कि भारत को फ्रांस से रक्षा उपकरणों के संयुक्त उत्पादन का भी प्रस्ताव मिला है ।,23,obl_sv,3.7142857142857144,20,प्रस्ताव,"['प्रस्ताव', 'रक्षा', 'उपकरणों के', 'संयुक्त', 'उत्पादन का', 'भी']",6,40,RL,11,फ्रांस,['फ्रांस से'],1,8,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6679,उन्होंने बताया कि सरकार इस प्रस्ताव पर विचार कर रही है और इस पर कोई भी फैसला फ्रांस से स्कार्पियो पनडुब्बी हासिल करने के बाद लिया जाएगा ।,28,s_obl_v,3.923076923076923,4,सरकार,['सरकार'],1,5,No Direction,6,प्रस्ताव,"['इस', 'प्रस्ताव पर']",2,12,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6680,पाकिस्तान के राष्ट्रपति परवेज मुशर्रफ ने कहा है कि कश्मीर के मामले में पाकिस्तान एकतरफा रियायत नहीं देगा ।,19,obl_sv,2.823529411764706,14,पाकिस्तान,['पाकिस्तान'],1,9,No Direction,12,मामले,"['कश्मीर के', 'मामले में']",2,16,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6684,"एक आधिकारिक न्यूज एजेंसी ने मुशर्रफ के हवाले से कहा है कि दोनों देशों के लचीलेपन, साहस और दृढ़ता के फलस्वरूप कश्मीर समस्या का समाधान हो सकता है जो कश्मीर की जनता समेत सभी को स्वीकार्य होगा ।",38,obl_sv,3.4444444444444446,35,सभी,['सभी को'],1,5,LR,33,जनता,"['कश्मीर की', 'जनता समेत']",2,16,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6685,उन्होंने कहा कि अगर भारत लचीलापन दिखाता है तो इसके लिए पाकिस्तान भी तैयार रहेगा ।,16,obl_sv,4.142857142857143,12,पाकिस्तान,"['पाकिस्तान', 'भी']",2,11,LR,10,इसके,['इसके लिए'],1,7,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6686,यह लचीलापन कभी भी एकतरफा नहीं होगा ।,8,s_obl_v,2.3333333333333335,2,लचीलापन,"['लचीलापन', 'यह']",2,9,RL,3,कभी,"['कभी', 'भी']",2,5,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6701,सुअरों से फैलने वाली इस बीमारी से बचाव के लिए जरूरी है कि लोग गंदगी से बचाव करें ।,19,s_obl_v,2.9411764705882355,14,लोग,['लोग'],1,3,No Direction,15,गंदगी,['गंदगी से'],1,7,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6708,इस बीमारी से बच्चे विकलांग भी हो जाते हैं ।,10,obl_sv,2.0,4,बच्चे,['बच्चे'],1,5,No Direction,2,बीमारी,"['इस', 'बीमारी से']",2,10,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6710,उन्होंने कहा कि इस बीमारी को रोकना अकेले राज्य सरकार के बस में नहीं है ।,16,s_obl_v,3.5,7,रोकना,"['रोकना', 'इस', 'बीमारी को']",3,15,RL,12,बस,"['अकेले', 'राज्य', 'सरकार के', 'बस में']",4,22,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6717,यूपीए के घटक दलों के बीच अगर बेहतर तालमेल हुआ होता तो शायद तस्वीर दूसरी होती ।,17,obl_sv,2.4,9,तालमेल,"['तालमेल', 'बेहतर']",2,11,RL,4,दलों,"['यूपीए के', 'घटक', 'दलों के', 'दलों बीच']",4,23,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6722,गठबंधन में सभी पार्टियों को एक - दूसरे का सम्मान जरूरी होता है ।,13,obl_sv,2.5454545454545454,10,सम्मान,"['सम्मान', 'एक', 'दूसरे का']",3,15,RL,1,गठबंधन,['गठबंधन में'],1,9,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6733,झारखंड में जो हुआ वह जम्हूरियत पर धब्बा है ।,10,obl_sv,1.625,3,जो,['जो'],1,2,No Direction,1,झारखंड,['झारखंड में'],1,9,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6735,चीफ जस्टिस जे. एन. भट्ट और जस्टिस आर. एन. प्रसाद वाली खंडपीठ ने राज्य सरकार से जेलों में अधिक कैदियों की समस्या हल करने और जन सुविधाएं बेहतर करने के लिए केंद्र की ओर से दिए जाने वाले धन के इस्तेमाल पर रिपोर्ट देने को कहा है ।,48,obl_sv,4.173913043478261,22,समस्या,"['समस्या', 'अधिक', 'कैदियों की']",3,19,RL,17,जेलों,['जेलों में'],1,8,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6740,बैठक में हुर्रियत के मीरवाइज धड़े ने फिर अपने नेताओं को राजनीतिक और आतंकवादी नेताओं से कश्मीर मुद्दे पर वार्ता के लिए पाकिस्तान व पाक अधिकृत कश्मीर जाने की इजाजत देने का राग अलापा ।,35,obl_sv,5.454545454545454,6,धड़े,"['हुर्रियत के', 'मीरवाइज', 'धड़े ने']",3,23,RL,1,बैठक,['बैठक में'],1,7,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6746,लोन ने बैठक शुरू होने के कुछ मिनट पहले इसके बहिष्कार का फैसला किया ।,15,s_obl_v,2.6153846153846154,1,लोन,['लोन ने'],1,5,LR,8,मिनट,"['होने', 'बैठक', 'शुरू', 'के', 'कुछ', 'मिनट पहले']",6,25,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6748,गौरतलब है कि इस पृथकतावादी संगठन में कार्यकारिणी समिति के सदस्य संगठनों की संख्या पिछले कुछ सालों में घटकर सात से चार हो गई है ।,26,obl_sv,3.9583333333333335,22,चार,"['चार', 'सात से']",2,8,RL,6,संगठन,"['इस', 'पृथकतावादी', 'संगठन में']",3,20,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6750,अगर पीपुल्स कांफ्रेंस इससे अलग हो जाती है तो हुर्रियत का कश्मीर का प्रतिनिधित्व करने का दावा ही बेमानी हो जाएगा ।,22,s_obl_v,2.95,3,कांफ्रेंस,"['कांफ्रेंस', 'पीपुल्स']",2,16,RL,4,इससे,['इससे'],1,4,No Direction
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6755,प्रत्येक फसल सीजन के दौरान कई राज्यों में अक्सर उर्वरकों की कमी की समस्या सामने आती है और इसके लिए राज्य सरकारें केंद्र को जिम्मेदार ठहराती हैं ।,28,obl_sv,3.230769230769231,22,सरकारें,"['सरकारें', 'राज्य']",2,12,RL,19,इसके,['इसके लिए'],1,7,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6760,हालांकि राज्यों ने केंद्र को इस सीजन के लिए उर्वरकों की दोगुनी मांग की थी ।,16,s_obl_v,3.9285714285714284,2,राज्यों,['राज्यों ने'],1,9,LR,7,सीजन,"['इस', 'सीजन के', 'सीजन लिए']",3,15,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6764,उनका कहना है कि सीजन शुरू होने के साथ ही किसानों से ये शिकायतें मिलती रहती हैं कि उन्हें सरकारी दामों में उवर्रक नहीं मिल रहा है ।,28,obl_sv,3.423076923076923,23,उवर्रक,['उवर्रक'],1,6,No Direction,21,दामों,"['सरकारी', 'दामों में']",2,14,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6766,मंत्रालय का कहना है कि राज्य सरकारें उवर्रकों के वितरण और गोदामों के रखरखाव पर ध्यान दें ।,18,s_obl_v,4.1875,7,सरकारें,"['सरकारें', 'राज्य']",2,12,RL,10,वितरण,"['उवर्रकों के', 'रखरखाव', 'और', 'गोदामों के', 'वितरण पर']",5,34,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,6772,असम सरकार ने स्पष्ट कर दिया है कि वार्ता के लिए बातचीत का दरवाजा हमेशा खुला हुआ है ।,19,obl_sv,2.764705882352941,14,दरवाजा,"['दरवाजा', 'बातचीत का']",2,14,RL,9,वार्ता,"['वार्ता के', 'वार्ता लिए']",2,17,LR
