File,Sent_ID,Sentence,Length,Category,Average Dependency 
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,345,किस का कौन कब हो रहा है ।,8,s_obl_v,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,384,जो हमारा वो है ना ट्रान्सक्राइबर जो भी ये इस को सुनेगा कहानी को वो वहाँ झमेला कर के वहाँ पे सी उस के सब स्टैंडर्ड नोटेशन है ट्रान्सक्राइब करने के ।,32,s_obl_v,1.9666666666666666
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,400,ज्यादा अभी करंट रिसर्च जो है वो चल रही है इंग्लिश स्पैनिश जैपनीज़ मैंडरिन चाइनीज़ ।,16,sv_obl,2.0714285714285716
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,411,और बाकी 3 लैंग्वेजिज़ हो रहा है करीब 1 ढ़ेड साल से ।,13,sv_obl,2.090909090909091
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,444,ऐसे 2 लोग बात कर रहे हैं ये काफ़ी मुश्किल है ।,12,obl_sv,1.8
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,450,क्योंकि 2 आदमी की बात 1 साथ भी होती रहती होगी ।,12,s_obl_v,2.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,452,1 तो 1 ही टाइम पे बोलते हैं ।,9,s_obl_v,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,464,ये वैसे हम बात कर रहे हैं तो हम सब कुछ केयरफ़ुली प्रोनाउंस नहीं करते हैं ।,17,obl_sv,3.2
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,493,लास्ट 2 3 साल में काफ़ी इम्प्रूवमेंट हुआ है ।,10,obl_sv,1.625
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,507,पर मेन प्रॉब्लम ये ही है कि किसी भी सिस्टम को अगर मार्केट में लगा दो तो फ़िर सिस्टम वो लैब एनवायरनमेंट में तो सब अच्छे काम करते हैं ।,30,obl_sv,4.678571428571429
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,517,कि तुम्हारा ऐक्सेंट नहीं में आता हमारे सिस्टम को ।,11,obl_vs,1.8888888888888888
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,558,पता नहीं बट कैनेडा तुम्हारे लिए सस्ता भी हो सकता है ।,12,s_obl_v,3.1
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,580,काफ़ी साउथ इंडिया से आते हैं ना लोग पढ़ने के लिये ।,12,obl_vs,2.1
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,584,मेरा कीबोर्ड जा रहा है कम्प्यूटर में ।,8,sv_obl,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,593,बल्कि 1 प्रोजेक्ट जो मैं ने ही खत्म किया है अभी ।,12,sv_obl,2.7
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,618,सी बहुत सारी कम्पनीज़ ना छोटी छोटी जो एकदम छोटे छोटे एरियाज़ में टार्गेट कर रही हैं ।,18,s_obl_v,2.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,639,मैं डायरी में लिख लेता हूँ सीधा ।,8,s_obl_v,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,686,जिन्दगी बढ़िया चल रही क्या ।,6,sv_obl,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,729,तुम्हारे दिमाग में वो ही घूम रहा है कि ये कहाँ जा रहा है ।,15,s_obl_v,2.230769230769231
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,731,ये कहाँ जा रहा है ।,6,s_obl_v,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,734,अपुन आराम से बात कर रहे हैं ।,8,s_obl_v,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,792,या तो कभी बेंगॉली आ जाता है ।,8,obl_sv,2.1666666666666665
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,802,कभी कभी 1 2 शब्द तो आ ही जाता है ।,11,obl_sv,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,810,ये क्या हो रह है ।,6,s_obl_v,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,858,उस को बाद वो कहीं जाएगा ताकी वो करेक्ट होगा ।,11,obl_sv,2.3333333333333335
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,865,हम क्या सुनाएँ ।,4,s_obl_v,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,888,उस के 2 दिन के बाद 70 हो गया ।,10,obl_sv,1.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,918,उस के बाद सब बराबर हो जाता है ।,9,obl_sv,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,938,अप्लाई तो बहुत देर से हो गया उस का ।,10,obl_vs,1.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,946,तो वो जब भी आएगा ।,6,s_obl_v,2.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,1008,अभी तो मैं मिला भी नहीं हूँ ।,8,obl_sv,1.8333333333333333
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,1022,ओह इसलिए वो जा रही है ।,7,obl_sv,1.8
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,1023,तो वो वहाँ जा रही है ।,7,s_obl_v,1.8
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,1076,क्योंकि यहाँ से जाते वक्त उस को काफ़ी ये कुछ इंफ़ेक्शन विंफ़ेक्शन हो गया था ।,16,obl_sv,2.5714285714285716
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,1088,प्रेगनेंसी है उस में ऐसा ही होता है ।,9,obl_sv,2.2857142857142856
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,1105,बोलते हैं प्रेगनेंसी में नॉर्मली दूसरा प्रॉब्लम कम होता है ।,11,obl_sv,2.7777777777777777
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,1123,तुम 22 को जा रहे हो 23 को ।,9,s_obl_v,1.8571428571428572
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,10,ये कौनसी यूनिवर्सिटी से हो रहा है ।,8,s_obl_v,1.8333333333333333
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,19,तो तेरे को पता चला ।,7,s_obl_v,2.6
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,35,इस के लिए लोग पड़े ।,6,obl_sv,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,47,लेकिन संदीप का फ़ोन आया था 12 बजे ।,9,sv_obl,1.8571428571428572
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,57,तो फ़िर मैं ने कहा कि मैं बाद में बात करुँगी फ़िर ।,13,s_obl_v,2.8181818181818183
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,81,तेरे ट्रिप का क्या हो रहा है अब ।,9,sv_obl,1.5714285714285714
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,82,तो प्लैन नहीं होगा ।,6,obl_sv,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,122,तो वो कन्फ़र्म हो गयी आज ।,7,sv_obl,1.8
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,149,[incomprehensible] मम्मी भी फ़िर नाइंटीन्थ को ही पहुँच रही थी ।,11,s_obl_v,3.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,153,तो वो ही मम्मी बता रही थी कि अच्छा होता अगर संदीप भी साथ चलते ।,16,s_obl_v,2.642857142857143
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,158,हाँ संदीप का फ़ायदा तो नहीं है कोई जाने का वहाँ ।,12,sv_obl,2.9
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,208,बात हुई थी किसी से या ऑटोमैटिक ही होता है ।,11,sv_obl,2.111111111111111
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,239,वो ऐसे ही रहेगा ।,5,s_obl_v,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,279,यहाँ पे खाली मम्मी पापा ने रहना है ।,9,obl_sv,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,337,नॉएडा की 4 लाख की तो 4 5 साल पहले बिक रही थी ।,14,s_obl_v,2.3333333333333335
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,354,तो वो कितना हुआ ।,5,s_obl_v,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,467,नहीं वो हेल्दी भी होता है भईया घर का ।,10,sv_obl,2.125
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,482,नहीं मैं बहार से नहीं लेती ।,7,s_obl_v,2.8
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,561,ये जो मॉल शॉल या कहीं निकल जाती हूँ ।,10,s_obl_v,2.375
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,571,आज 1 प्रोफ़ेसर का फ़ोन भी आया था ।,9,obl_sv,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,577,तो का मैं ने सबमिट किया था ।,9,obl_sv,2.5714285714285716
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,600,वो तो वो ही प्रोफ़ेसर है जिस के लिए मैं टीऐ कर रही हूँ ।,15,obl_sv,2.3076923076923075
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,603,वैसे ही बात हो रही थी उस से कि भाई मैं इंडिया नहीं जा रही ।,16,s_obl_v,2.7142857142857144
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,632,लेकिन अब थोड़ी कुछ गाइडेंस हो तो ठीक है ना ।,11,obl_sv,2.2222222222222223
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,641,लेकिन किताब में ना टाइम ज्यादा लगता है ना ।,10,obl_sv,2.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,649,उस दिन मुझे ज्यादा पता चला दैन मैं किताब पढ़ती रहती तो ।,13,obl_sv,2.5454545454545454
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,653,ऑटोकैड हर 1 लोगों के लिए होता है ।,9,s_obl_v,2.2857142857142856
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,656,वो ही देखना जो आर्किटेक्ट के लिए होता है ।,10,s_obl_v,2.625
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,690,ह्म तो छुट्टी क्या हुई फ़िर वो ।,8,obl_vs,2.1666666666666665
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,710,मेरी भी 1 फ़्री टिकट मेरे ख़्याल से बन गयी है ।,12,s_obl_v,1.9
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,728,तेरी फ़्री टिकट कैसे बन गयी ।,7,s_obl_v,1.4
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,749,अभी तक हम ने जितने कॉल किए तो कैसे पता चलेगा ।,12,obl_sv,2.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,755,हाँ माइल हर 1 बिल जआता है ।,10,s_obl_v,1.875
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,825,नहीं तो मैं तो कह रही हूँ आ जा फ़िर तू 10 दिन के लिए ।,16,vs_obl,2.2142857142857144
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,847,वो ही होगा फ़िर 2 दिन वाला ही ।,9,sv_obl,1.5714285714285714
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,909,तो जब तू ने फ़ोन किया था तेरे से पूछा था कौनसी लैंग्वेज में बात करे ।,17,obl_sv,2.6
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,920,और मम्मी पापा पच्चीस को चल रहे हैं ।,9,s_obl_v,2.142857142857143
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,926,मैं न्यू ईयर में ही करूँगा ।,7,s_obl_v,2.4
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,927,तुम न्यू ईयर के लिए ही करना ।,8,s_obl_v,2.8333333333333335
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,928,हाँ मैं भी न्यू ईयर पे ही करुँगी ।,9,s_obl_v,3.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,933,मैं भी इंडिया गयी थी तो मैं ने भी कुछ ।,11,s_obl_v,2.4444444444444446
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,940,हाँ मैं इंडिया गयी मैं ने तो यूज़ ही नहीं किया ।,12,s_obl_v,2.4
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,942,बड़े आराम से फ़्री बन जानी थी 1 ।,9,obl_vs,1.7142857142857142
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,945,संदीप भी कभी नहीं करते ।,6,s_obl_v,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,962,मैं तो खाली पैरिस तक गया था ।,8,s_obl_v,1.8333333333333333
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,963,खाली पैरिस तक ही 15000 माइल हो गए थे ।,10,obl_sv,1.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,966,संदीप के लंडन तक हो जाएंगे ।,7,s_obl_v,1.8
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,983,अभी तू नहीं कर सकती ।,6,obl_sv,1.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,990,अच्छा [incomprehensible] उन को तो आगे मिलेंगे ना ।,9,s_obl_v,2.857142857142857
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,993,मिल जाते हैं दोनों का अगर कनेक्शंस है दोनों का तो दोनों 1 ही एरलाइंस में कन्वर्ट कर सकते हैं वो ।,22,obl_vs,3.35
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,1016,[incomprehensible] मैं तो ननटकेट भी गयी थी ।,8,s_obl_v,2.3333333333333335
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,1019,जो [incomprehensible] जो गयी है ।,6,obl_sv,1.25
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,1030,जैसे मैं तो कह रही हूँ तू फिर से सोच ले भाई आ जा यहाँ पे अब ।,18,s_obl_v,2.1875
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,1055,ट्वेंटीसिक्स्थ को भी शायद छुट्टी होगी ।,7,obl_sv,2.2
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,1066,छुट्टियाँ आती रहती है हर [incomprehensible] के हिसाब से ।,10,sv_obl,1.875
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,1079,हाँ ये कितने दिनों में बनाते हैं ।,8,s_obl_v,2.3333333333333335
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,1116,मैं ने कहा आधा घंटा हो गया अभी ।,9,sv_obl,1.5714285714285714
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,1121,हाँ लेकिन मंडे को शायद 2 बजे तक सिस्टम डाउन रहता है लिखा हुआ है ।,16,obl_sv,3.642857142857143
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,1196,हाँ फ़ाइल मैनेजर मालुम है कहाँ होता है ।,9,s_obl_v,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,1198,प्रोग्रैम मैनेजर आता है कि नहीं इस में ।,9,sv_obl,1.7142857142857142
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,1200,हाँ नीचे स्टार्ट आता है ।,6,obl_sv,1.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,1211,कंप्यूटर चल रहा है अभी ।,6,sv_obl,1.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,1224,फ़ाइल मैनेजर नहीं पता क्या होता है ।,8,s_obl_v,1.6666666666666667
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,1234,उस में एक्सेक्यूटेबल फ़ाइल जो होगी ना ।,8,obl_sv,1.8333333333333333
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,1252,मैं कल नहीं तो पता कर के ।,8,s_obl_v,2.6666666666666665
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6270_gold.conllu,1269,मैं प्रोग्रैम्ज़ में जाती हूँ तो मुझे सारे प्रोग्रैम्ज़ बताता है ।,12,s_obl_v,2.3
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,17,हम ने ट्राई ही कहाँ किया ।,7,s_obl_v,2.2
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,27,क्या तबियत ठीक लग रही है दीदी ।,8,obl_sv,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,40,हम लोग यहाँ तो जितनी पड़ रही हैं ।,10,obl_sv,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,73,फिर वहाँ से [incomprehensible] एनआरएमपी 1 होता है ।,9,obl_sv,2.7142857142857144
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,82,ये करेंगे [incomprehensible] का ।,5,sv_obl,1.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,84,ये तो बहुत अच्छा हुआ आप लोगों के लिए ।,10,sv_obl,1.625
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,100,बीवी नौकरी कर रही है वो बैठ के दे रहे है 7 8 साल से ।,16,sv_obl,2.0714285714285716
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,112,सब पेपर में निकलता है ।,6,s_obl_v,1.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,126,तो सब इन का मज़ाक उड़ाते थे लाइब्रेरी में कि पागल हुए हैं और दोनों साथ दे ।,18,sv_obl,2.375
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,148,तबियत खैर कुछ गड़बड़ हो गयी थी जब शुरू ठंड हुई थी तब ।,14,sv_obl,2.4166666666666665
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,148,तबियत खैर कुछ गड़बड़ हो गयी थी जब शुरू ठंड हुई थी तब ।,14,obl_sv,2.4166666666666665
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,156,आजकल तो इतना फ्लू फ़ैला हुआ है यहाँ पे ।,10,sv_obl,1.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,180,तो हम लोग ससुराल में करते हैं ना तो वहीं पे बात होती है ।,15,s_obl_v,2.4615384615384617
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,181,अगर मम्मी लोग उस समय आ जाती हैं तो बात हो जाती हैं ।,14,s_obl_v,2.0833333333333335
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,185,मेरी सास ने कहा कि हम बुलाए थे लेकिन वो यहाँ नहीं आयी ।,14,s_obl_v,2.25
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,193,उन लोगों अब पता चला तो बोले कि मोनी वहाँ रहती है ।,13,s_obl_v,1.9090909090909092
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,193,उन लोगों अब पता चला तो बोले कि मोनी वहाँ रहती है ।,13,s_obl_v,1.9090909090909092
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,197,वही सब पापा लिखे हैं कि कितनी दुरी पे तुम लोग रहते हो ।,14,obl_sv,2.3333333333333335
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,232,अब तो इतनी फ़ोटो हो गयी है ।,8,obl_sv,1.6666666666666667
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,234,क्योंकि वहाँ खुश होते हैं लोग ।,7,obl_vs,1.8
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,240,आज कल स्नो पड़ रही है तो बड़ा मज़ा आता है ।,12,obl_sv,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,243,तो बड़ा अच्छा लगता है मेरे को खींचने में ।,10,vs_obl,1.875
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,272,बेटा आप क्या खड़े नहीं हो पा रहे हो ।,10,s_obl_v,2.625
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,276,तो कितने दिन कि छुट्टी हो रही है वहाँ पे ।,11,sv_obl,1.8888888888888888
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,277,छुट्टी होती है ।,5,s_obl_v,1.3333333333333333
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,343,तो अपने पास भी टाइम नहीं रहता ।,8,obl_sv,2.8333333333333335
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,344,कहाँ कोई जाए ।,4,obl_sv,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,350,मैं अपना ही सोचती हूँ कि मेरे को लगता है फुर्सत ही नहीं है कि मैं दिन में थोड़ा आराम भी कर लूँ ।,24,s_obl_v,2.8181818181818183
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,365,अच्छा आप जब से आयीं हैं अभी गयी नहीं ना ।,11,s_obl_v,2.2222222222222223
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,368,हम को 2 साल हो जाएंगे ।,7,s_obl_v,1.6
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,391,तो हम उस का उस दिन वो देखे थे जो अवन में ले जा के पेपर वेपर रख दिया था ।,21,s_obl_v,3.1052631578947367
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,409,लाइक जब कोई रहता नहीं या जिस को पहचान लेता है 1 2 बार ना फिर उस के साथ तो वो बहुत बदमाशियां शुरू करता है कि फिर पूछो नहीं ।,31,obl_sv,3.2758620689655173
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,436,यहाँ तो देखते हैं ना कितनी जल्दी आप कॉल करो तो 2 3 मिनट में आप के एमरजेंसी वाले आ जाएँगे ।,22,obl_sv,3.25
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6289_gold.conllu,449,तो जीजा जी लैब से जल्दी आ गए ।,9,s_obl_v,2.5714285714285716
