"X","lang","dtype","sent_id","length","max_arity","avg_arity","projD","gapD","illnest","edgex","dir","dd","proj","edgeD","endPoint","HDD","HD"
1195317,"/hi","real",926,8,2,0.888888888888889,6,2,1,"(7, 4)","RL",3,0,1,1,1,2
1195318,"/hi","real",926,8,2,0.888888888888889,6,2,1,"(7, 8)","LR",1,1,0,0,0,1
1195319,"/hi","real",926,8,2,0.888888888888889,6,2,1,"(8, 6)","RL",2,0,1,1,2,2
1195320,"/hi","real",928,10,2,0.909090909090909,8,2,1,"(2, 1)","RL",1,1,0,0,0,1
1195321,"/hi","real",928,10,2,0.909090909090909,8,2,1,"(3, 2)","RL",1,1,0,0,0,1
1195322,"/hi","real",928,10,2,0.909090909090909,8,2,1,"(4, 3)","RL",1,1,0,0,0,1
1195323,"/hi","real",928,10,2,0.909090909090909,8,2,1,"(5, 4)","RL",1,1,0,0,0,1
1195324,"/hi","real",928,10,2,0.909090909090909,8,2,1,"(7, 6)","RL",1,1,0,0,0,1
1195325,"/hi","real",928,10,2,0.909090909090909,8,2,1,"(8, 5)","RL",3,0,1,1,2,2
1195326,"/hi","real",928,10,2,0.909090909090909,8,2,1,"(9, 7)","RL",2,0,1,1,1,2
1195327,"/hi","real",928,10,2,0.909090909090909,8,2,1,"(9, 10)","LR",1,1,0,0,0,1
1195328,"/hi","real",928,10,2,0.909090909090909,8,2,1,"(10, 8)","RL",2,0,1,1,2,2
1195329,"/hi","real",930,10,3,0.909090909090909,8,0,0,"(3, 1)","RL",1,1,0,0,0,1
1195330,"/hi","real",930,10,3,0.909090909090909,8,0,0,"(4, 3)","RL",1,1,0,0,0,1
1195331,"/hi","real",930,10,3,0.909090909090909,8,0,0,"(5, 4)","RL",1,1,0,0,0,1
1195332,"/hi","real",930,10,3,0.909090909090909,8,0,0,"(8, 5)","RL",3,1,0,0,0,1
1195333,"/hi","real",930,10,3,0.909090909090909,8,0,0,"(8, 6)","RL",2,1,0,0,0,1
1195334,"/hi","real",930,10,3,0.909090909090909,8,0,0,"(8, 7)","RL",1,1,0,0,0,1
1195335,"/hi","real",930,10,3,0.909090909090909,8,0,0,"(9, 8)","RL",1,1,0,0,0,1
1195336,"/hi","real",930,10,3,0.909090909090909,8,0,0,"(10, 9)","RL",1,1,0,0,0,1
1195337,"/hi","real",930,10,3,0.909090909090909,8,0,0,"(11, 10)","RL",1,1,0,0,0,1
1195338,"/hi","real",931,11,3,0.916666666666667,4,0,0,"(2, 1)","RL",1,1,0,0,0,1
1195339,"/hi","real",931,11,3,0.916666666666667,4,0,0,"(4, 3)","RL",1,1,0,0,0,1
1195340,"/hi","real",931,11,3,0.916666666666667,4,0,0,"(6, 4)","RL",2,1,0,0,0,1
1195341,"/hi","real",931,11,3,0.916666666666667,4,0,0,"(6, 5)","RL",1,1,0,0,0,1
1195342,"/hi","real",931,11,3,0.916666666666667,4,0,0,"(6, 10)","LR",4,1,0,0,0,1
1195343,"/hi","real",931,11,3,0.916666666666667,4,0,0,"(10, 7)","RL",3,1,0,0,0,1
1195344,"/hi","real",931,11,3,0.916666666666667,4,0,0,"(10, 8)","RL",2,1,0,0,0,1
1195345,"/hi","real",931,11,3,0.916666666666667,4,0,0,"(10, 9)","RL",1,1,0,0,0,1
1195346,"/hi","real",931,11,3,0.916666666666667,4,0,0,"(11, 2)","RL",9,1,0,0,0,4
1195347,"/hi","real",931,11,3,0.916666666666667,4,0,0,"(11, 6)","RL",5,1,0,0,0,2
1195348,"/hi","real",932,10,3,0.909090909090909,6,0,0,"(1, 3)","LR",1,1,0,0,0,1
1195349,"/hi","real",932,10,3,0.909090909090909,6,0,0,"(3, 7)","LR",4,1,0,0,0,1
1195350,"/hi","real",932,10,3,0.909090909090909,6,0,0,"(7, 4)","RL",3,1,0,0,0,1
1195351,"/hi","real",932,10,3,0.909090909090909,6,0,0,"(7, 5)","RL",2,1,0,0,0,1
1195352,"/hi","real",932,10,3,0.909090909090909,6,0,0,"(7, 6)","RL",1,1,0,0,0,1
1195353,"/hi","real",932,10,3,0.909090909090909,6,0,0,"(8, 1)","RL",6,1,0,0,0,3
1195354,"/hi","real",932,10,3,0.909090909090909,6,0,0,"(9, 10)","LR",1,1,0,0,0,1
1195355,"/hi","real",932,10,3,0.909090909090909,6,0,0,"(11, 8)","RL",3,1,0,0,0,2
1195356,"/hi","real",932,10,3,0.909090909090909,6,0,0,"(11, 9)","RL",2,1,0,0,0,1
1195357,"/hi","real",936,10,2,0.909090909090909,6,3,1,"(2, 1)","RL",1,1,0,0,0,1
1195358,"/hi","real",936,10,2,0.909090909090909,6,3,1,"(3, 2)","RL",1,1,0,0,0,1
1195359,"/hi","real",936,10,2,0.909090909090909,6,3,1,"(4, 3)","RL",1,1,0,0,0,1
1195360,"/hi","real",936,10,2,0.909090909090909,6,3,1,"(4, 5)","LR",1,1,0,0,0,1
1195361,"/hi","real",936,10,2,0.909090909090909,6,3,1,"(5, 9)","LR",4,0,1,1,2,2
1195362,"/hi","real",936,10,2,0.909090909090909,6,3,1,"(8, 6)","RL",2,0,1,1,2,1
1195363,"/hi","real",936,10,2,0.909090909090909,6,3,1,"(9, 7)","RL",2,0,1,1,1,2
1195364,"/hi","real",936,10,2,0.909090909090909,6,3,1,"(9, 10)","LR",1,1,0,0,0,1
1195365,"/hi","real",936,10,2,0.909090909090909,6,3,1,"(10, 8)","RL",2,0,1,1,2,2
1195366,"/hi","real",941,8,2,0.888888888888889,4,0,0,"(2, 1)","RL",1,1,0,0,0,1
1195367,"/hi","real",941,8,2,0.888888888888889,4,0,0,"(4, 3)","RL",1,1,0,0,0,1
1195368,"/hi","real",941,8,2,0.888888888888889,4,0,0,"(6, 5)","RL",1,1,0,0,0,1
1195369,"/hi","real",941,8,2,0.888888888888889,4,0,0,"(7, 4)","RL",3,1,0,0,0,2
1195370,"/hi","real",941,8,2,0.888888888888889,4,0,0,"(7, 6)","RL",1,1,0,0,0,1
1195371,"/hi","real",941,8,2,0.888888888888889,4,0,0,"(8, 2)","RL",6,1,0,0,0,4
1195372,"/hi","real",941,8,2,0.888888888888889,4,0,0,"(8, 7)","RL",1,1,0,0,0,1
1195373,"/hi","real",948,10,3,0.909090909090909,5,2,1,"(2, 1)","RL",1,1,0,0,0,1
1195374,"/hi","real",948,10,3,0.909090909090909,5,2,1,"(4, 3)","RL",1,1,0,0,0,1
1195375,"/hi","real",948,10,3,0.909090909090909,5,2,1,"(6, 5)","RL",1,1,0,0,0,1
1195376,"/hi","real",948,10,3,0.909090909090909,5,2,1,"(8, 2)","RL",6,0,1,1,2,3
1195377,"/hi","real",948,10,3,0.909090909090909,5,2,1,"(8, 6)","RL",2,1,0,0,0,1
1195378,"/hi","real",948,10,3,0.909090909090909,5,2,1,"(8, 7)","RL",1,1,0,0,0,1
1195379,"/hi","real",948,10,3,0.909090909090909,5,2,1,"(9, 4)","RL",5,0,1,1,1,3
1195380,"/hi","real",948,10,3,0.909090909090909,5,2,1,"(9, 10)","LR",1,1,0,0,0,1
1195381,"/hi","real",948,10,3,0.909090909090909,5,2,1,"(10, 8)","RL",2,0,1,1,2,2
1195382,"/hi","real",951,10,2,0.909090909090909,7,2,0,"(2, 1)","RL",1,1,0,0,0,1
1195383,"/hi","real",951,10,2,0.909090909090909,7,2,0,"(3, 2)","RL",1,1,0,0,0,1
1195384,"/hi","real",951,10,2,0.909090909090909,7,2,0,"(3, 4)","LR",1,1,0,0,0,1
1195385,"/hi","real",951,10,2,0.909090909090909,7,2,0,"(4, 8)","LR",4,0,1,1,3,2
1195386,"/hi","real",951,10,2,0.909090909090909,7,2,0,"(7, 5)","RL",2,1,0,0,0,1
1195387,"/hi","real",951,10,2,0.909090909090909,7,2,0,"(7, 6)","RL",1,1,0,0,0,1
1195388,"/hi","real",951,10,2,0.909090909090909,7,2,0,"(8, 9)","LR",1,1,0,0,0,1
1195389,"/hi","real",951,10,2,0.909090909090909,7,2,0,"(9, 10)","LR",1,1,0,0,0,1
1195390,"/hi","real",951,10,2,0.909090909090909,7,2,0,"(10, 7)","RL",3,0,1,1,3,3
1195391,"/hi","real",962,10,4,0.909090909090909,6,0,0,"(2, 1)","RL",1,1,0,0,0,1
1195392,"/hi","real",962,10,4,0.909090909090909,6,0,0,"(2, 3)","LR",1,1,0,0,0,1
1195393,"/hi","real",962,10,4,0.909090909090909,6,0,0,"(3, 10)","LR",7,1,0,0,0,3
1195394,"/hi","real",962,10,4,0.909090909090909,6,0,0,"(6, 5)","RL",1,1,0,0,0,1
1195395,"/hi","real",962,10,4,0.909090909090909,6,0,0,"(7, 6)","RL",1,1,0,0,0,1
1195396,"/hi","real",962,10,4,0.909090909090909,6,0,0,"(10, 4)","RL",6,1,0,0,0,3
1195397,"/hi","real",962,10,4,0.909090909090909,6,0,0,"(10, 7)","RL",3,1,0,0,0,1
1195398,"/hi","real",962,10,4,0.909090909090909,6,0,0,"(10, 8)","RL",2,1,0,0,0,1
1195399,"/hi","real",962,10,4,0.909090909090909,6,0,0,"(10, 9)","RL",1,1,0,0,0,1
1195400,"/hi","real",971,11,3,0.916666666666667,6,0,0,"(2, 1)","RL",1,1,0,0,0,1
1195401,"/hi","real",971,11,3,0.916666666666667,6,0,0,"(4, 3)","RL",1,1,0,0,0,1
1195402,"/hi","real",971,11,3,0.916666666666667,6,0,0,"(6, 5)","RL",1,1,0,0,0,1
1195403,"/hi","real",971,11,3,0.916666666666667,6,0,0,"(7, 4)","RL",3,1,0,0,0,2
1195404,"/hi","real",971,11,3,0.916666666666667,6,0,0,"(7, 6)","RL",1,1,0,0,0,1
1195405,"/hi","real",971,11,3,0.916666666666667,6,0,0,"(8, 7)","RL",1,1,0,0,0,1
1195406,"/hi","real",971,11,3,0.916666666666667,6,0,0,"(10, 2)","RL",8,1,0,0,0,5
1195407,"/hi","real",971,11,3,0.916666666666667,6,0,0,"(10, 8)","RL",2,1,0,0,0,1
1195408,"/hi","real",971,11,3,0.916666666666667,6,0,0,"(10, 9)","RL",1,1,0,0,0,1
1195409,"/hi","real",971,11,3,0.916666666666667,6,0,0,"(11, 10)","RL",1,1,0,0,0,1
1195410,"/hi","real",984,6,2,0.857142857142857,4,0,0,"(2, 1)","RL",1,1,0,0,0,1
1195411,"/hi","real",984,6,2,0.857142857142857,4,0,0,"(2, 3)","LR",1,1,0,0,0,1
1195412,"/hi","real",984,6,2,0.857142857142857,4,0,0,"(3, 6)","LR",3,1,0,0,0,1
1195413,"/hi","real",984,6,2,0.857142857142857,4,0,0,"(6, 4)","RL",2,1,0,0,0,1
1195414,"/hi","real",984,6,2,0.857142857142857,4,0,0,"(6, 5)","RL",1,1,0,0,0,1
1195415,"/hi","real",985,6,3,0.857142857142857,4,0,0,"(3, 2)","RL",1,1,0,0,0,1
1195416,"/hi","real",985,6,3,0.857142857142857,4,0,0,"(4, 3)","RL",1,1,0,0,0,1
1195417,"/hi","real",985,6,3,0.857142857142857,4,0,0,"(6, 1)","RL",5,1,0,0,0,3
1195418,"/hi","real",985,6,3,0.857142857142857,4,0,0,"(6, 4)","RL",2,1,0,0,0,1
1195419,"/hi","real",985,6,3,0.857142857142857,4,0,0,"(6, 5)","RL",1,1,0,0,0,1
1195420,"/hi","real",998,10,2,0.909090909090909,5,1,0,"(2, 1)","RL",1,1,0,0,0,1
1195421,"/hi","real",998,10,2,0.909090909090909,5,1,0,"(3, 2)","RL",1,1,0,0,0,1
1195422,"/hi","real",998,10,2,0.909090909090909,5,1,0,"(5, 4)","RL",1,1,0,0,0,1
1195423,"/hi","real",998,10,2,0.909090909090909,5,1,0,"(7, 6)","RL",1,1,0,0,0,1
1195424,"/hi","real",998,10,2,0.909090909090909,5,1,0,"(8, 7)","RL",1,1,0,0,0,1
1195425,"/hi","real",998,10,2,0.909090909090909,5,1,0,"(9, 3)","RL",6,0,1,1,1,4
1195426,"/hi","real",998,10,2,0.909090909090909,5,1,0,"(9, 8)","RL",1,1,0,0,0,1
1195427,"/hi","real",998,10,2,0.909090909090909,5,1,0,"(10, 5)","RL",5,1,0,0,0,4
1195428,"/hi","real",998,10,2,0.909090909090909,5,1,0,"(10, 9)","RL",1,1,0,0,0,1
1195429,"/hi","real",1006,9,3,0.9,5,2,0,"(1, 3)","LR",2,0,1,1,2,2
1195430,"/hi","real",1006,9,3,0.9,5,2,0,"(2, 1)","RL",1,1,0,0,0,1
1195431,"/hi","real",1006,9,3,0.9,5,2,0,"(6, 5)","RL",1,1,0,0,0,1
1195432,"/hi","real",1006,9,3,0.9,5,2,0,"(7, 6)","RL",1,1,0,0,0,1
1195433,"/hi","real",1006,9,3,0.9,5,2,0,"(8, 7)","RL",1,1,0,0,0,1
1195434,"/hi","real",1006,9,3,0.9,5,2,0,"(9, 2)","RL",7,0,1,1,2,4
1195435,"/hi","real",1006,9,3,0.9,5,2,0,"(9, 4)","RL",5,1,0,0,0,4
1195436,"/hi","real",1006,9,3,0.9,5,2,0,"(9, 8)","RL",1,1,0,0,0,1
1195437,"/hi","real",1011,10,3,0.909090909090909,5,0,0,"(4, 1)","RL",2,1,0,0,0,1
1195438,"/hi","real",1011,10,3,0.909090909090909,5,0,0,"(4, 2)","RL",1,1,0,0,0,1
1195439,"/hi","real",1011,10,3,0.909090909090909,5,0,0,"(6, 5)","RL",1,1,0,0,0,1
1195440,"/hi","real",1011,10,3,0.909090909090909,5,0,0,"(7, 6)","RL",1,1,0,0,0,1
1195441,"/hi","real",1011,10,3,0.909090909090909,5,0,0,"(9, 8)","RL",1,1,0,0,0,1
1195442,"/hi","real",1011,10,3,0.909090909090909,5,0,0,"(10, 4)","RL",6,1,0,0,0,4
1195443,"/hi","real",1011,10,3,0.909090909090909,5,0,0,"(10, 7)","RL",3,1,0,0,0,2
1195444,"/hi","real",1011,10,3,0.909090909090909,5,0,0,"(10, 9)","RL",1,1,0,0,0,1
1195445,"/hi","real",1011,10,3,0.909090909090909,5,0,0,"(11, 10)","RL",1,1,0,0,0,1
1195446,"/hi","real",1012,10,3,0.909090909090909,5,0,0,"(4, 1)","RL",2,1,0,0,0,1
1195447,"/hi","real",1012,10,3,0.909090909090909,5,0,0,"(4, 2)","RL",1,1,0,0,0,1
1195448,"/hi","real",1012,10,3,0.909090909090909,5,0,0,"(6, 5)","RL",1,1,0,0,0,1
1195449,"/hi","real",1012,10,3,0.909090909090909,5,0,0,"(7, 6)","RL",1,1,0,0,0,1
1195450,"/hi","real",1012,10,3,0.909090909090909,5,0,0,"(9, 8)","RL",1,1,0,0,0,1
1195451,"/hi","real",1012,10,3,0.909090909090909,5,0,0,"(10, 4)","RL",6,1,0,0,0,4
1195452,"/hi","real",1012,10,3,0.909090909090909,5,0,0,"(10, 7)","RL",3,1,0,0,0,2
1195453,"/hi","real",1012,10,3,0.909090909090909,5,0,0,"(10, 9)","RL",1,1,0,0,0,1
1195454,"/hi","real",1012,10,3,0.909090909090909,5,0,0,"(11, 10)","RL",1,1,0,0,0,1
1195455,"/hi","real",1014,9,3,0.9,4,0,0,"(4, 1)","RL",2,1,0,0,0,1
1195456,"/hi","real",1014,9,3,0.9,4,0,0,"(4, 2)","RL",1,1,0,0,0,1
1195457,"/hi","real",1014,9,3,0.9,4,0,0,"(6, 5)","RL",1,1,0,0,0,1
1195458,"/hi","real",1014,9,3,0.9,4,0,0,"(8, 7)","RL",1,1,0,0,0,1
1195459,"/hi","real",1014,9,3,0.9,4,0,0,"(9, 4)","RL",5,1,0,0,0,3
1195460,"/hi","real",1014,9,3,0.9,4,0,0,"(9, 6)","RL",3,1,0,0,0,2
1195461,"/hi","real",1014,9,3,0.9,4,0,0,"(9, 8)","RL",1,1,0,0,0,1
1195462,"/hi","real",1014,9,3,0.9,4,0,0,"(10, 9)","RL",1,1,0,0,0,1
1195463,"/hi","real",1015,11,3,0.916666666666667,5,0,0,"(4, 1)","RL",2,1,0,0,0,1
1195464,"/hi","real",1015,11,3,0.916666666666667,5,0,0,"(4, 2)","RL",1,1,0,0,0,1
1195465,"/hi","real",1015,11,3,0.916666666666667,5,0,0,"(6, 5)","RL",1,1,0,0,0,1
1195466,"/hi","real",1015,11,3,0.916666666666667,5,0,0,"(7, 6)","RL",1,1,0,0,0,1
1195467,"/hi","real",1015,11,3,0.916666666666667,5,0,0,"(8, 9)","LR",1,1,0,0,0,1
1195468,"/hi","real",1015,11,3,0.916666666666667,5,0,0,"(10, 8)","RL",2,1,0,0,0,1
1195469,"/hi","real",1015,11,3,0.916666666666667,5,0,0,"(11, 4)","RL",7,1,0,0,0,5
1195470,"/hi","real",1015,11,3,0.916666666666667,5,0,0,"(11, 7)","RL",4,1,0,0,0,3
1195471,"/hi","real",1015,11,3,0.916666666666667,5,0,0,"(11, 10)","RL",1,1,0,0,0,1
1195472,"/hi","real",1015,11,3,0.916666666666667,5,0,0,"(12, 11)","RL",1,1,0,0,0,1
1195473,"/hi","real",1016,10,3,0.909090909090909,5,0,0,"(4, 1)","RL",2,1,0,0,0,1
1195474,"/hi","real",1016,10,3,0.909090909090909,5,0,0,"(4, 2)","RL",1,1,0,0,0,1
1195475,"/hi","real",1016,10,3,0.909090909090909,5,0,0,"(6, 5)","RL",1,1,0,0,0,1
1195476,"/hi","real",1016,10,3,0.909090909090909,5,0,0,"(7, 6)","RL",1,1,0,0,0,1
1195477,"/hi","real",1016,10,3,0.909090909090909,5,0,0,"(9, 8)","RL",1,1,0,0,0,1
1195478,"/hi","real",1016,10,3,0.909090909090909,5,0,0,"(10, 4)","RL",6,1,0,0,0,4
1195479,"/hi","real",1016,10,3,0.909090909090909,5,0,0,"(10, 7)","RL",3,1,0,0,0,2
1195480,"/hi","real",1016,10,3,0.909090909090909,5,0,0,"(10, 9)","RL",1,1,0,0,0,1
1195481,"/hi","real",1016,10,3,0.909090909090909,5,0,0,"(11, 10)","RL",1,1,0,0,0,1
1195482,"/hi","real",1022,10,3,0.909090909090909,5,0,0,"(4, 1)","RL",2,1,0,0,0,1
1195483,"/hi","real",1022,10,3,0.909090909090909,5,0,0,"(4, 2)","RL",1,1,0,0,0,1
1195484,"/hi","real",1022,10,3,0.909090909090909,5,0,0,"(6, 5)","RL",1,1,0,0,0,1
1195485,"/hi","real",1022,10,3,0.909090909090909,5,0,0,"(7, 6)","RL",1,1,0,0,0,1
1195486,"/hi","real",1022,10,3,0.909090909090909,5,0,0,"(9, 8)","RL",1,1,0,0,0,1
1195487,"/hi","real",1022,10,3,0.909090909090909,5,0,0,"(10, 4)","RL",6,1,0,0,0,4
1195488,"/hi","real",1022,10,3,0.909090909090909,5,0,0,"(10, 7)","RL",3,1,0,0,0,2
1195489,"/hi","real",1022,10,3,0.909090909090909,5,0,0,"(10, 9)","RL",1,1,0,0,0,1
1195490,"/hi","real",1022,10,3,0.909090909090909,5,0,0,"(11, 10)","RL",1,1,0,0,0,1
1195491,"/hi","real",1025,11,3,0.916666666666667,6,0,0,"(4, 1)","RL",2,1,0,0,0,1
1195492,"/hi","real",1025,11,3,0.916666666666667,6,0,0,"(4, 2)","RL",1,1,0,0,0,1
1195493,"/hi","real",1025,11,3,0.916666666666667,6,0,0,"(6, 5)","RL",1,1,0,0,0,1
1195494,"/hi","real",1025,11,3,0.916666666666667,6,0,0,"(7, 8)","LR",1,1,0,0,0,1
1195495,"/hi","real",1025,11,3,0.916666666666667,6,0,0,"(8, 9)","LR",1,1,0,0,0,1
1195496,"/hi","real",1025,11,3,0.916666666666667,6,0,0,"(10, 7)","RL",3,1,0,0,0,2
1195497,"/hi","real",1025,11,3,0.916666666666667,6,0,0,"(11, 4)","RL",7,1,0,0,0,5
1195498,"/hi","real",1025,11,3,0.916666666666667,6,0,0,"(11, 6)","RL",5,1,0,0,0,4
1195499,"/hi","real",1025,11,3,0.916666666666667,6,0,0,"(11, 10)","RL",1,1,0,0,0,1
1195500,"/hi","real",1025,11,3,0.916666666666667,6,0,0,"(12, 11)","RL",1,1,0,0,0,1
1195501,"/hi","real",1029,9,3,0.9,4,0,0,"(4, 1)","RL",2,1,0,0,0,1
1195502,"/hi","real",1029,9,3,0.9,4,0,0,"(4, 2)","RL",1,1,0,0,0,1
1195503,"/hi","real",1029,9,3,0.9,4,0,0,"(5, 7)","LR",1,1,0,0,0,1
1195504,"/hi","real",1029,9,3,0.9,4,0,0,"(11, 10)","RL",1,1,0,0,0,1
1195505,"/hi","real",1029,9,3,0.9,4,0,0,"(12, 4)","RL",5,1,0,0,0,3
1195506,"/hi","real",1029,9,3,0.9,4,0,0,"(12, 5)","RL",4,1,0,0,0,2
1195507,"/hi","real",1029,9,3,0.9,4,0,0,"(12, 11)","RL",1,1,0,0,0,1
1195508,"/hi","real",1029,9,3,0.9,4,0,0,"(13, 12)","RL",1,1,0,0,0,1
1195509,"/hi","real",1040,11,2,0.916666666666667,7,0,0,"(2, 1)","RL",1,1,0,0,0,1
1195510,"/hi","real",1040,11,2,0.916666666666667,7,0,0,"(4, 3)","RL",1,1,0,0,0,1
1195511,"/hi","real",1040,11,2,0.916666666666667,7,0,0,"(6, 5)","RL",1,1,0,0,0,1
1195512,"/hi","real",1040,11,2,0.916666666666667,7,0,0,"(7, 6)","RL",1,1,0,0,0,1
1195513,"/hi","real",1040,11,2,0.916666666666667,7,0,0,"(8, 4)","RL",4,1,0,0,0,3
1195514,"/hi","real",1040,11,2,0.916666666666667,7,0,0,"(8, 7)","RL",1,1,0,0,0,1
1195515,"/hi","real",1040,11,2,0.916666666666667,7,0,0,"(9, 8)","RL",1,1,0,0,0,1
1195516,"/hi","real",1040,11,2,0.916666666666667,7,0,0,"(10, 9)","RL",1,1,0,0,0,1
1195517,"/hi","real",1040,11,2,0.916666666666667,7,0,0,"(11, 2)","RL",9,1,0,0,0,7
1195518,"/hi","real",1040,11,2,0.916666666666667,7,0,0,"(11, 10)","RL",1,1,0,0,0,1
1195519,"/hi","real",1046,11,3,0.916666666666667,7,1,0,"(1, 3)","LR",2,0,1,1,2,2
1195520,"/hi","real",1046,11,3,0.916666666666667,7,1,0,"(2, 1)","RL",1,1,0,0,0,1
1195521,"/hi","real",1046,11,3,0.916666666666667,7,1,0,"(3, 11)","LR",8,1,0,0,0,4
1195522,"/hi","real",1046,11,3,0.916666666666667,7,1,0,"(6, 5)","RL",1,1,0,0,0,1
1195523,"/hi","real",1046,11,3,0.916666666666667,7,1,0,"(6, 7)","LR",1,1,0,0,0,1
1195524,"/hi","real",1046,11,3,0.916666666666667,7,1,0,"(9, 8)","RL",1,1,0,0,0,1
1195525,"/hi","real",1046,11,3,0.916666666666667,7,1,0,"(10, 9)","RL",1,1,0,0,0,1
1195526,"/hi","real",1046,11,3,0.916666666666667,7,1,0,"(11, 4)","RL",7,1,0,0,0,4
1195527,"/hi","real",1046,11,3,0.916666666666667,7,1,0,"(11, 6)","RL",5,1,0,0,0,3
1195528,"/hi","real",1046,11,3,0.916666666666667,7,1,0,"(11, 10)","RL",1,1,0,0,0,1
1195529,"/hi","real",1077,9,2,0.9,6,2,1,"(2, 1)","RL",1,1,0,0,0,1
1195530,"/hi","real",1077,9,2,0.9,6,2,1,"(3, 2)","RL",1,1,0,0,0,1
1195531,"/hi","real",1077,9,2,0.9,6,2,1,"(6, 5)","RL",1,1,0,0,0,1
1195532,"/hi","real",1077,9,2,0.9,6,2,1,"(7, 3)","RL",4,0,1,1,2,2
1195533,"/hi","real",1077,9,2,0.9,6,2,1,"(7, 6)","RL",1,1,0,0,0,1
1195534,"/hi","real",1077,9,2,0.9,6,2,1,"(8, 4)","RL",4,0,1,1,1,3
1195535,"/hi","real",1077,9,2,0.9,6,2,1,"(8, 9)","LR",1,1,0,0,0,1
1195536,"/hi","real",1077,9,2,0.9,6,2,1,"(9, 7)","RL",2,0,1,1,2,2
1195537,"/hi","real",1078,11,3,0.916666666666667,6,2,0,"(2, 1)","RL",1,1,0,0,0,1
1195538,"/hi","real",1078,11,3,0.916666666666667,6,2,0,"(6, 4)","RL",2,1,0,0,0,1
1195539,"/hi","real",1078,11,3,0.916666666666667,6,2,0,"(6, 5)","RL",1,1,0,0,0,1
1195540,"/hi","real",1078,11,3,0.916666666666667,6,2,0,"(7, 6)","RL",1,1,0,0,0,1
1195541,"/hi","real",1078,11,3,0.916666666666667,6,2,0,"(7, 9)","LR",2,0,1,1,2,2
1195542,"/hi","real",1078,11,3,0.916666666666667,6,2,0,"(8, 7)","RL",1,1,0,0,0,1
1195543,"/hi","real",1078,11,3,0.916666666666667,6,2,0,"(10, 8)","RL",2,0,1,1,2,1
1195544,"/hi","real",1078,11,3,0.916666666666667,6,2,0,"(11, 2)","RL",9,1,0,0,0,5
1195545,"/hi","real",1078,11,3,0.916666666666667,6,2,0,"(11, 3)","RL",8,1,0,0,0,5
1195546,"/hi","real",1078,11,3,0.916666666666667,6,2,0,"(11, 10)","RL",1,1,0,0,0,1
1195547,"/hi","real",1083,9,2,0.9,6,1,0,"(2, 1)","RL",1,1,0,0,0,1
1195548,"/hi","real",1083,9,2,0.9,6,1,0,"(3, 2)","RL",1,1,0,0,0,1
1195549,"/hi","real",1083,9,2,0.9,6,1,0,"(4, 3)","RL",1,1,0,0,0,1
1195550,"/hi","real",1083,9,2,0.9,6,1,0,"(6, 5)","RL",1,1,0,0,0,1
1195551,"/hi","real",1083,9,2,0.9,6,1,0,"(7, 6)","RL",1,1,0,0,0,1
1195552,"/hi","real",1083,9,2,0.9,6,1,0,"(8, 4)","RL",4,0,1,1,1,3
1195553,"/hi","real",1083,9,2,0.9,6,1,0,"(9, 7)","RL",2,1,0,0,0,2
1195554,"/hi","real",1083,9,2,0.9,6,1,0,"(9, 8)","RL",1,1,0,0,0,1
1195555,"/hi","real",1084,10,3,0.909090909090909,6,1,0,"(4, 3)","RL",1,1,0,0,0,1
1195556,"/hi","real",1084,10,3,0.909090909090909,6,1,0,"(5, 4)","RL",1,1,0,0,0,1
1195557,"/hi","real",1084,10,3,0.909090909090909,6,1,0,"(6, 5)","RL",1,1,0,0,0,1
1195558,"/hi","real",1084,10,3,0.909090909090909,6,1,0,"(8, 7)","RL",1,1,0,0,0,1
1195559,"/hi","real",1084,10,3,0.909090909090909,6,1,0,"(9, 1)","RL",8,0,1,1,1,5
1195560,"/hi","real",1084,10,3,0.909090909090909,6,1,0,"(9, 6)","RL",3,1,0,0,0,2
1195561,"/hi","real",1084,10,3,0.909090909090909,6,1,0,"(9, 8)","RL",1,1,0,0,0,1
1195562,"/hi","real",1084,10,3,0.909090909090909,6,1,0,"(10, 2)","RL",8,1,0,0,0,6
1195563,"/hi","real",1084,10,3,0.909090909090909,6,1,0,"(10, 9)","RL",1,1,0,0,0,1
1195564,"/hi","real",1087,9,2,0.9,6,0,0,"(2, 1)","RL",1,1,0,0,0,1
1195565,"/hi","real",1087,9,2,0.9,6,0,0,"(2, 3)","LR",1,1,0,0,0,1
1195566,"/hi","real",1087,9,2,0.9,6,0,0,"(3, 9)","LR",6,1,0,0,0,4
1195567,"/hi","real",1087,9,2,0.9,6,0,0,"(5, 4)","RL",1,1,0,0,0,1
1195568,"/hi","real",1087,9,2,0.9,6,0,0,"(7, 6)","RL",1,1,0,0,0,1
1195569,"/hi","real",1087,9,2,0.9,6,0,0,"(8, 5)","RL",3,1,0,0,0,2
1195570,"/hi","real",1087,9,2,0.9,6,0,0,"(8, 7)","RL",1,1,0,0,0,1
1195571,"/hi","real",1087,9,2,0.9,6,0,0,"(9, 8)","RL",1,1,0,0,0,1
1195572,"/hi","real",1089,5,2,0.833333333333333,4,0,0,"(3, 2)","RL",1,1,0,0,0,1
1195573,"/hi","real",1089,5,2,0.833333333333333,4,0,0,"(4, 3)","RL",1,1,0,0,0,1
1195574,"/hi","real",1089,5,2,0.833333333333333,4,0,0,"(5, 1)","RL",4,1,0,0,0,3
